date,period,value,value_raw,unit,freq,source,provider,source_type,definition_regime,note,value_available_date,vintage_type,release_rule_status,vintage_evidence,historical_realtime_eligible,post_vad_eligible,source_validity_eligible
1995-12-31,1995,1193.16,1193.16,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1996-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1996-12-31,1996,1448.45,1448.45,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1997-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1997-12-31,1997,1130.0,1130.0,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1998-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1998-12-31,1998,980.11,980.11,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1999-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1999-12-31,1999,1048.33,1048.33,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2000-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2000-12-31,2000,1255.16,1255.16,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2001-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2001-12-31,2001,988.98,988.98,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2002-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2002-12-31,2002,815.74,815.74,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2003-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2003-12-31,2003,770.62,770.62,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2004-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2004-12-31,2004,1022.61,1022.61,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2005-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2005-12-31,2005,1109.19,1109.19,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2006-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2006-12-31,2006,1458.3,1458.3,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2007-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2007-12-31,2007,1437.38,1437.38,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2008-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2008-12-31,2008,746.46,746.46,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2009-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
