date,period,value,value_raw,unit,freq,source,provider,source_type,definition_regime,note,value_available_date,vintage_type,release_rule_status,vintage_evidence,historical_realtime_eligible,post_vad_eligible,source_validity_eligible
1981-12-31,1981-Q4,-2,-2,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1981-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1982-03-31,1982-Q1,-5,-5,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1982-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1982-06-30,1982-Q2,-10,-10,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1982-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1982-09-30,1982-Q3,-17,-17,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1982-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1982-12-31,1982-Q4,-23,-23,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1982-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1983-03-31,1983-Q1,-28,-28,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1983-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1983-06-30,1983-Q2,-22,-22,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1983-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1983-09-30,1983-Q3,-15,-15,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1983-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1983-12-31,1983-Q4,-7,-7,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1983-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1984-03-31,1984-Q1,6,6,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1984-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1984-06-30,1984-Q2,14,14,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1984-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1984-09-30,1984-Q3,20,20,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1984-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1984-12-31,1984-Q4,22,22,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1984-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1985-03-31,1985-Q1,22,22,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1985-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1985-06-30,1985-Q2,18,18,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1985-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1985-09-30,1985-Q3,13,13,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1985-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1985-12-31,1985-Q4,5,5,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1985-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1986-03-31,1986-Q1,-4,-4,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1986-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1986-06-30,1986-Q2,-12,-12,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1986-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1986-09-30,1986-Q3,-19,-19,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1986-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1986-12-31,1986-Q4,-24,-24,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1986-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1987-03-31,1987-Q1,-23,-23,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1987-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1987-06-30,1987-Q2,-20,-20,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1987-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1987-09-30,1987-Q3,-11,-11,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1987-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1987-12-31,1987-Q4,6,6,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1987-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1988-03-31,1988-Q1,18,18,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1988-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1988-06-30,1988-Q2,32,32,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1988-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1988-09-30,1988-Q3,40,40,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1988-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1988-12-31,1988-Q4,46,46,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1988-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1989-03-31,1989-Q1,47,47,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1989-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1989-06-30,1989-Q2,53,53,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1989-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1989-09-30,1989-Q3,50,50,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1989-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1989-12-31,1989-Q4,47,47,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1989-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1990-03-31,1990-Q1,43,43,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1990-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1990-06-30,1990-Q2,41,41,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1990-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1990-09-30,1990-Q3,41,41,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1990-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1990-12-31,1990-Q4,38,38,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1990-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1991-03-31,1991-Q1,36,36,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1991-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1991-06-30,1991-Q2,33,33,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1991-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1991-09-30,1991-Q3,25,25,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1991-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1991-12-31,1991-Q4,11,11,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1991-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1992-03-31,1992-Q1,-5,-5,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1992-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1992-06-30,1992-Q2,-19,-19,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1992-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1992-09-30,1992-Q3,-29,-29,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1992-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1992-12-31,1992-Q4,-36,-36,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1992-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1993-03-31,1993-Q1,-41,-41,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1993-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1993-06-30,1993-Q2,-38,-38,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1993-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1993-09-30,1993-Q3,-40,-40,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1993-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1993-12-31,1993-Q4,-43,-43,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1993-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1994-03-31,1994-Q1,-43,-43,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1994-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1994-06-30,1994-Q2,-33,-33,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1994-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1994-09-30,1994-Q3,-20,-20,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1994-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1994-12-31,1994-Q4,-14,-14,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1994-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1995-03-31,1995-Q1,-7,-7,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1995-04-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1995-06-30,1995-Q2,-4,-4,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1995-07-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
1995-09-30,1995-Q3,-8,-8,DI百分点,Q,TANKAN_MFG_DI,BOJ,OFFICIAL_CANONICAL,,qcode YYYY01-04=Q1-Q4;API起点1974Q2,1995-10-01,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_SURVEY_NO_REV_AUDIT,conditional,true,true
