date,END_DATE,END_SETTLE_BALANCE,AVG_SETTLE_BALANCE,SETTLE_FUNDS_ADD,SETTLE_FUNDS_REDUCE,SETTLE_FUNDS_NET,END_SETTLE_BALANCE_QOQ,AVG_SETTLE_BALANCE_QOQ,INDEX_PRICE_SH,INDEX_PRICE_SZ,INDEX_PRICE_CY,INDEX_PRICE_ZX,INDEX_CHANGE_RATIO_SH,INDEX_CHANGE_RATIO_SZ,INDEX_CHANGE_RATIO_CY,INDEX_CHANGE_RATIO_ZX
2015-01-19,2015-01-23 00:00:00,12736,13823,3975,7449,-3474,-4.855819512924,17.452629790127,3351.764,11436.287,1697.288,6056.395,-0.732445923954,-0.83687381436,3.521260341983,2.810258015528
2015-01-12,2015-01-16 00:00:00,13386,11769,8470,3983,4487,5.709547500592,-5.469879518072,3376.495,11532.802,1639.555,5890.847,2.772346360213,1.837036398646,5.557161518607,3.949440191875
2015-01-05,2015-01-09 00:00:00,12663,12450,5144,4086,1058,15.359387810877,7.717598200381,3285.412,11324.762,1553.239,5667.031,1.568471906159,2.815693027742,5.535873958053,3.769141200152
2014-12-29,2014-12-31 00:00:00,10977,11558,2747,3733,-986,-10.443012156319,-11.283389622352,3234.677,11014.624,1471.764,5461.191,2.440902165345,1.962372887506,-4.187146259119,-1.876217071468
2014-12-22,2014-12-26 00:00:00,12257,13028,4657,7031,-2374,24.196980443814,7.803061646669,3157.603,10802.636,1536.082,5565.614,1.576499487228,1.651690972587,-3.803142638672,-1.808933325124
2014-12-15,2014-12-19 00:00:00,9869,12085,8039,4441,3598,-17.248029515345,-0.395615264156,3108.596,10627.109,1596.811,5668.147,5.800305155619,1.575148972808,-1.648097493855,-1.911312682635
2014-12-08,2014-12-12 00:00:00,11926,12133,5044,4242,802,-1.19304059652,5.577793247477,2938.173,10462.312,1623.569,5778.594,0.017905486942,3.923930190074,2.63365671939,1.419516669317
2014-12-01,2014-12-05 00:00:00,12070,11492,4811,4336,475,21.771589991929,16.81236023582,2937.647,10067.279,1581.907,5697.714,9.497863267775,11.830983599947,0.703822323059,1.978058403536
2014-11-24,2014-11-28 00:00:00,9912,9838,6890,5167,1723,12.126696832579,11.541950113379,2682.835,9002.227,1570.851,5587.196,7.883412799869,8.040146907852,4.387064876966,2.98312496279
2014-11-17,2014-11-21 00:00:00,8840,8820,3081,2620,461,0.786683388439,-0.327720646401,2486.791,8332.298,1504.833,5425.351,0.321402406948,0.064862096889,4.41433708966,1.899317966721
2014-11-10,2014-11-14 00:00:00,8771,8849,2804,2490,314,0.550269402728,-0.101603070671,2478.824,8326.897,1441.213,5324.227,2.508217987893,1.117577383773,-5.346818816189,-3.123056493735
2014-11-03,2014-11-07 00:00:00,8723,8858,2874,2705,169,-1.178203240059,-7.604047147178,2418.171,8234.866,1522.625,5495.866,-0.082927784651,0.112502267309,0.618397150007,-1.110393972049
2014-10-27,2014-10-31 00:00:00,8827,9587,2684,4756,-2070,41.119104716227,18.460397874707,2420.178,8225.612,1513.267,5557.577,5.120923606164,3.843908148975,2.41467851661,2.711604226762
2014-10-20,2014-10-24 00:00:00,6255,8093,4931,2522,2409,-26.773589323344,-3.746431969553,2302.28,7921.131,1477.588,5410.856,-1.66172329898,-2.826367538925,-2.214745469057,-1.249984715332
2014-10-13,2014-10-17 00:00:00,8542,8408,3116,2528,588,7.962588473205,2.001698410773,2341.184,8151.523,1511.054,5479.347,-1.404735232929,-0.730910223683,-2.777154026754,-2.864543353991
2014-10-08,2014-10-10 00:00:00,7912,8243,2502,1691,811,0.610376398779,-6.552545062918,2374.54,8211.542,1554.217,5640.934,0.451378459898,1.623643343986,0.865937123996,0.644697402227
2014-09-29,2014-09-30 00:00:00,7864,8821,1030,4086,-3056,-31.120259262503,0.788391224863,2363.87,8080.346,1540.874,5604.8,0.687987228449,0.092445288752,1.953013086915,1.723720494985
2014-09-22,2014-09-26 00:00:00,11417,8752,4475,2939,1536,48.080415045396,6.407294832827,2347.718,8072.883,1511.357,5509.826,0.784176185719,0.318493776696,0.816009883105,1.278781498742
2014-09-15,2014-09-19 00:00:00,7710,8225,3393,2504,889,-7.153179190751,-1.23679154659,2329.451,8047.253,1499.124,5440.257,-0.107163532666,-1.224267502836,-1.640092879765,-1.272096130303
2014-09-09,2014-09-12 00:00:00,8304,8328,2183,2023,160,9.17696555351,-7.70253795855,2331.95,8146.994,1524.121,5510.354,0.237187246393,-0.822104647304,2.301328670625,1.125541220876
2014-09-01,2014-09-05 00:00:00,7606,9023,2445,4149,-1704,34.47666195191,27.949517867272,2326.432,8214.526,1489.835,5449.023,4.92657405737,4.75438938567,4.588797650212,4.727960229297
2014-08-25,2014-08-29 00:00:00,5656,7052,4372,2193,2179,-26.440369358824,-10.813203490578,2217.2,7841.701,1424.469,5203.026,-1.053725167484,-2.701181229372,-2.548569427018,-1.043291014004
2014-08-18,2014-08-22 00:00:00,7689,7907,2056,2310,-254,1.21100434382,5.949350127295,2240.812,8059.4,1461.722,5257.881,0.632226390759,0.968745716965,4.974753151098,2.964980735243
2014-08-11,2014-08-15 00:00:00,7597,7463,2484,1971,513,0.476127496363,-3.404090085426,2226.734,7982.074,1392.451,5106.475,1.47232190665,1.226924387536,1.089408288534,2.248701536251
2014-08-04,2014-08-08 00:00:00,7561,7726,1954,2213,-259,-5.699675729608,-1.75483214649,2194.425,7885.327,1377.445,4994.171,0.417424952055,0.055221593775,3.884570771786,2.133356565116
2014-07-28,2014-08-01 00:00:00,8018,7864,2142,3328,-1186,-1.836434867777,22.244675889943,2185.303,7880.975,1325.938,4889.853,2.759739191033,3.996467196737,3.124202811083,3.731585499034
2014-07-21,2014-07-25 00:00:00,8168,6433,3437,1708,1729,26.990049751244,-1.980801462746,2126.614,7578.118,1285.768,4713.948,3.280466347137,4.389727703814,-1.543277469864,0.944723695568
2014-07-14,2014-07-18 00:00:00,6432,6563,1719,1838,-119,9.202037351443,5.599356395817,2059.067,7259.448,1305.922,4669.831,0.59141331955,0.728114285984,-3.929842526752,-0.906368195183
2014-07-07,2014-07-11 00:00:00,5890,6215,2086,1831,255,-7.3024866226,-0.971956660293,2046.961,7206.973,1359.342,4712.544,-0.602804248862,-1.730822985283,-3.704632490766,-2.74693740841
2014-06-30,2014-07-04 00:00:00,6354,6276,2350,2321,29,2.815533980583,-3.446153846154,2059.375,7333.91,1411.638,4845.651,1.127819179654,0.291085662274,1.64334342587,2.221591700173
2014-06-23,2014-06-27 00:00:00,6180,6500,1695,3307,-1612,-14.934618031659,12.398409130209,2036.51,7312.624,1388.815,4740.34,0.48532719125,1.625084356075,4.110475253789,2.348403522605
2014-06-16,2014-06-20 00:00:00,7265,5783,3487,1686,1801,31.779430437149,5.567725447244,2026.674,7195.688,1333.982,4631.572,-2.126849904502,-2.778748696353,-3.525698742997,-2.405159687246
