release_date,reference_period,indicator,value,unit,title,url
2026-08-17,2026-07,工业增加值同比,4.5,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,工业增加值环比,0.11,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,服务业生产指数同比,4.3,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,社零当月(亿元),39022,亿元,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,社零同比,0.6,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,社零季调环比,0.06,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,固投累计(亿元),260328,亿元,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,固投累计同比,-6.7,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,固投季调环比,-1.42,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,基建投资同比,-3.6,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,制造业投资同比,-1.7,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,房地产投资同比,-19.2,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,民间投资同比,-9.4,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,高技术产业投资同比,5.0,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,城镇调查失业率,5.2,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,CPI同比,0.5,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,核心CPI同比,0.9,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,PPI同比(7月份),3.5,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,PPI环比(7月份),-0.7,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,PPIRM同比(7月份),5.5,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,PPIRM环比(7月份),-1.0,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,进出口总额(亿元),46580,亿元,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,进出口同比,19.2,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,出口额(亿元),27125,亿元,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,出口同比,17.8,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,进口额(亿元),19454,亿元,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-08-17,2026-07,进口同比,21.2,%,1—7月份国民经济保持总体平稳、向新向优发展态势,https://www.stats.gov.cn/sj/zxfb/202608/t20260817_1965056.html
2026-06-16,2026-05,工业增加值同比,4.5,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,服务业生产指数同比,4.4,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,社零当月(亿元),41090,亿元,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,社零同比,-0.6,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,固投累计(亿元),178512,亿元,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,固投累计同比,-4.1,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,固投季调环比,-1.91,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,基建投资同比,0.6,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,制造业投资同比,-0.4,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,房地产投资同比,-16.2,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,民间投资同比,-7.1,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,高技术产业投资同比,4.5,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-06-16,2026-05,城镇调查失业率,5.1,%,5月份国民经济运行总体平稳、向新向优,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963954.html
2026-05-18,2026-04,工业增加值同比,4.1,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,工业增加值环比,0.05,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,服务业生产指数同比,4.3,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,固投累计(亿元),141293,亿元,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,固投累计同比,-1.6,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,固投季调环比,-2.36,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,基建投资同比,4.3,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,制造业投资同比,1.2,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,房地产投资同比,-13.7,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,民间投资同比,-5.2,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,高技术产业投资同比,6.1,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,城镇调查失业率,5.2,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,CPI同比,1.2,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,进出口总额(亿元),43778,亿元,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,进出口同比,14.2,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,出口额(亿元),24817,亿元,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,出口同比,9.8,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,进口额(亿元),18960,亿元,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-05-18,2026-04,进口同比,20.6,%,1—4月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963732.html
2026-03-16,2026-02,固投累计(亿元),52721,亿元,1—2月份国民经济起步有力、开局良好,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962780.html
2026-03-16,2026-02,固投累计同比,1.8,%,1—2月份国民经济起步有力、开局良好,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962780.html
2026-03-16,2026-02,基建投资同比,11.4,%,1—2月份国民经济起步有力、开局良好,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962780.html
2026-03-16,2026-02,制造业投资同比,3.1,%,1—2月份国民经济起步有力、开局良好,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962780.html
2026-03-16,2026-02,房地产投资同比,-11.1,%,1—2月份国民经济起步有力、开局良好,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962780.html
2026-03-16,2026-02,民间投资同比,-2.6,%,1—2月份国民经济起步有力、开局良好,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962780.html
2026-03-16,2026-02,高技术产业投资同比,5.1,%,1—2月份国民经济起步有力、开局良好,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962780.html
2026-03-16,2026-02,城镇调查失业率,5.3,%,1—2月份国民经济起步有力、开局良好,https://www.stats.gov.cn/sj/zxfb/202603/t20260316_1962780.html
2025-12-15,2025-11,工业增加值同比,4.8,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,工业增加值环比,0.44,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,服务业生产指数同比,4.2,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,社零当月(亿元),43898,亿元,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,社零同比,1.3,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,固投累计(亿元),444035,亿元,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,固投累计同比,-2.6,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,固投季调环比,-1.03,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,基建投资同比,-1.1,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,制造业投资同比,1.9,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,房地产投资同比,-15.9,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,民间投资同比,-5.3,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,城镇调查失业率,5.1,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,进出口总额(亿元),412076,亿元,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,进出口同比,3.6,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,出口额(亿元),244579,亿元,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,出口同比,6.2,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,进口额(亿元),167498,亿元,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-12-15,2025-11,进口同比,0.2,%,11月份国民经济延续稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202512/t20251215_1962075.html
2025-11-14,2025-10,工业增加值同比,4.9,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,工业增加值环比,0.17,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,服务业生产指数同比,4.6,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,社零当月(亿元),46291,亿元,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,社零同比,2.9,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,固投累计(亿元),408914,亿元,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,固投累计同比,-1.7,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,固投季调环比,-1.62,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,基建投资同比,-0.1,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,制造业投资同比,2.7,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,房地产投资同比,-14.7,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,民间投资同比,-4.5,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,城镇调查失业率,5.1,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,进出口总额(亿元),37028,亿元,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,进出口同比,0.1,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,出口额(亿元),21716,亿元,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,出口同比,-0.8,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,进口额(亿元),15311,亿元,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-11-14,2025-10,进口同比,1.4,%,10月份国民经济运行基本平稳 稳中有进态势持续,https://www.stats.gov.cn/sj/zxfb/202511/t20251114_1961858.html
2025-09-15,2025-08,工业增加值同比,5.2,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,工业增加值环比,0.37,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,服务业生产指数同比,5.6,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,社零当月(亿元),39668,亿元,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,社零同比,3.4,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,固投累计(亿元),326111,亿元,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,固投累计同比,0.5,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,固投季调环比,-0.20,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,基建投资同比,2.0,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,制造业投资同比,5.1,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,房地产投资同比,-12.9,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,民间投资同比,-2.3,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,城镇调查失业率,5.3,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,进出口总额(亿元),38744,亿元,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,进出口同比,3.5,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,出口额(亿元),23035,亿元,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,出口同比,4.8,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,进口额(亿元),15709,亿元,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-09-15,2025-08,进口同比,1.7,%,8月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961181.html
2025-08-15,2025-07,工业增加值同比,5.7,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,工业增加值环比,0.38,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,服务业生产指数同比,5.8,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,社零当月(亿元),38780,亿元,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,社零同比,3.7,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,固投累计(亿元),288229,亿元,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,固投累计同比,1.6,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,固投季调环比,-0.63,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,基建投资同比,3.2,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,制造业投资同比,6.2,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,房地产投资同比,-12.0,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,民间投资同比,-1.5,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,城镇调查失业率,5.2,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,进出口总额(亿元),39102,亿元,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,进出口同比,6.7,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,出口额(亿元),23077,亿元,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,出口同比,8.0,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,进口额(亿元),16026,亿元,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-08-15,2025-07,进口同比,4.8,%,7月份国民经济保持稳中有进发展态势,https://www.stats.gov.cn/sj/zxfb/202508/t20250815_1960789.html
2025-06-16,2025-05,工业增加值同比,5.8,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,工业增加值环比,0.61,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,服务业生产指数同比,6.2,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,社零当月(亿元),41326,亿元,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,社零同比,6.4,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,固投累计(亿元),191947,亿元,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,固投累计同比,3.7,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,固投季调环比,0.05,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,基建投资同比,5.6,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,制造业投资同比,8.5,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,房地产投资同比,-10.7,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,城镇调查失业率,5.0,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,进出口总额(亿元),38098,亿元,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,进出口同比,2.7,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,出口额(亿元),22767,亿元,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,出口同比,6.3,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,进口额(亿元),15331,亿元,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-06-16,2025-05,进口同比,-2.1,%,5月份国民经济运行总体平稳、稳中有进,https://www.stats.gov.cn/sj/zxfb/202506/t20250616_1960173.html
2025-05-19,2025-04,工业增加值同比,6.1,%,4月份国民经济顶住压力稳定增长,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959864.html
2025-05-19,2025-04,工业增加值环比,0.22,%,4月份国民经济顶住压力稳定增长,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959864.html
2025-05-19,2025-04,服务业生产指数同比,6.0,%,4月份国民经济顶住压力稳定增长,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959864.html
2025-05-19,2025-04,社零当月(亿元),37174,亿元,4月份国民经济顶住压力稳定增长,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959864.html
2025-05-19,2025-04,社零同比,5.1,%,4月份国民经济顶住压力稳定增长,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959864.html
2025-05-19,2025-04,固投累计(亿元),147024,亿元,4月份国民经济顶住压力稳定增长,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959864.html
2025-05-19,2025-04,固投累计同比,4.0,%,4月份国民经济顶住压力稳定增长,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959864.html
2025-05-19,2025-04,固投季调环比,0.10,%,4月份国民经济顶住压力稳定增长,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959864.html
