date,open,high,low,close,volume
2019-08-09,4032.600,4035.790,3965.390,3971.530,315552047.000
2019-08-12,3982.330,4042.230,3974.650,4042.230,292460718.000
2019-08-13,4015.150,4026.910,4000.590,4012.560,280190307.000
2019-08-14,4060.350,4069.690,4030.440,4033.880,329501502.000
2019-08-15,3955.480,4049.170,3946.320,4049.170,343654160.000
2019-08-16,4050.360,4096.110,4044.770,4068.250,345050472.000
2019-08-19,4099.400,4174.700,4092.370,4174.700,488950660.000
2019-08-20,4174.550,4195.800,4165.730,4175.610,457112053.000
2019-08-21,4167.370,4185.550,4162.820,4174.080,382409991.000
2019-08-22,4185.630,4188.620,4159.100,4187.500,381865861.000
2019-08-23,4189.900,4211.370,4178.110,4201.720,395543650.000
2019-08-26,4126.460,4168.490,4122.490,4156.740,405430538.000
2019-08-27,4181.090,4248.870,4181.090,4221.430,496529717.000
2019-08-28,4220.650,4226.130,4196.480,4210.110,442625679.000
2019-08-29,4214.600,4219.630,4189.760,4204.130,423719573.000
2019-08-30,4228.800,4238.840,4163.730,4184.780,466043158.000
2019-09-02,4189.100,4267.070,4186.720,4261.570,473939293.000
2019-09-03,4267.620,4278.920,4253.520,4278.920,467524596.000
2019-09-04,4272.460,4314.100,4269.790,4314.100,525192071.000
2019-09-05,4338.160,4399.070,4338.120,4355.550,696641103.000
2019-09-06,4373.770,4378.640,4345.370,4376.660,514455158.000
2019-09-09,4413.660,4436.610,4392.290,4436.610,600343784.000
2019-09-10,4440.700,4440.700,4402.700,4429.090,587145262.000
2019-09-11,4440.930,4442.520,4392.150,4398.020,544946155.000
2019-09-12,4411.360,4439.190,4392.960,4433.930,457635634.000
2019-09-16,4446.980,4447.500,4416.400,4433.120,508650674.000
2019-09-17,4422.340,4422.340,4332.130,4346.210,519064680.000
2019-09-18,4356.210,4370.940,4346.730,4358.250,396151457.000
2019-09-19,4370.120,4388.880,4344.300,4388.880,401910797.000
2019-09-20,4397.500,4408.490,4382.320,4398.240,436833853.000
2019-09-23,4386.070,4386.070,4325.920,4354.400,415268157.000
2019-09-24,4357.890,4399.230,4348.510,4366.950,422773311.000
2019-09-25,4350.130,4350.130,4311.010,4311.010,426061265.000
2019-09-26,4322.620,4329.200,4236.990,4237.000,446649537.000
2019-09-27,4237.890,4269.920,4233.330,4259.780,326733331.000
2019-09-30,4254.640,4268.790,4214.400,4214.400,280447477.000
2019-10-08,4219.450,4261.890,4219.450,4229.690,295139492.000
2019-10-09,4214.610,4250.480,4194.150,4250.480,300200561.000
2019-10-10,4249.790,4298.450,4241.410,4296.680,335651165.000
2019-10-11,4306.310,4336.190,4280.490,4322.160,381046326.000
2019-10-14,4356.730,4399.780,4349.240,4376.850,467285136.000
2019-10-15,4369.790,4369.790,4332.620,4340.140,398580297.000
2019-10-16,4342.630,4362.140,4318.700,4321.700,361700287.000
2019-10-17,4325.640,4335.550,4308.650,4320.670,310005968.000
2019-10-18,4327.660,4338.410,4254.980,4261.830,365591936.000
2019-10-21,4257.750,4263.330,4230.180,4260.580,318621304.000
2019-10-22,4270.660,4293.240,4260.080,4292.530,305470435.000
2019-10-23,4291.280,4296.710,4253.640,4263.300,319453952.000
2019-10-24,4265.030,4276.190,4235.130,4259.940,312083865.000
2019-10-25,4258.770,4293.980,4234.110,4289.740,339520534.000
2019-10-28,4306.240,4346.580,4304.580,4346.560,449673984.000
2019-10-29,4349.280,4349.280,4309.470,4309.470,460768142.000
2019-10-30,4296.950,4299.460,4267.210,4275.880,403777260.000
2019-10-31,4284.940,4291.150,4248.560,4253.920,377690710.000
2019-11-01,4246.980,4314.480,4239.090,4311.050,363145597.000
2019-11-04,4322.150,4350.190,4322.150,4336.190,384513321.000
2019-11-05,4340.470,4379.200,4321.350,4358.000,395489637.000
2019-11-06,4359.070,4359.070,4315.490,4328.750,374996424.000
2019-11-07,4327.170,4356.110,4320.840,4346.050,333289048.000
2019-11-08,4370.650,4376.850,4327.340,4329.010,362288644.000
2019-11-11,4304.030,4304.030,4233.670,4239.610,365640159.000
2019-11-12,4241.210,4250.150,4203.670,4244.050,314616146.000
2019-11-13,4243.230,4248.090,4221.520,4237.780,294228547.000
2019-11-14,4241.010,4265.130,4234.820,4254.660,313705934.000
2019-11-15,4254.360,4263.780,4216.290,4216.290,327793536.000
2019-11-18,4212.450,4251.000,4206.530,4246.920,297057685.000
2019-11-19,4245.270,4304.120,4242.970,4304.120,340814556.000
2019-11-20,4299.340,4304.830,4263.970,4269.600,347908409.000
2019-11-21,4255.130,4271.430,4242.350,4257.110,304384859.000
2019-11-22,4262.270,4294.900,4193.440,4212.930,384834055.000
2019-11-25,4213.000,4226.190,4182.970,4222.530,382062176.000
2019-11-26,4232.940,4241.660,4210.660,4226.890,356571343.000
2019-11-27,4220.140,4237.100,4201.630,4219.440,311183297.000
2019-11-28,4218.970,4232.410,4196.080,4205.780,279087649.000
2019-11-29,4201.960,4208.830,4155.930,4186.180,282405313.000
2019-12-02,4191.780,4212.360,4184.970,4194.200,290776932.000
2019-12-03,4183.580,4213.990,4166.820,4213.990,292870039.000
2019-12-04,4199.530,4219.910,4195.630,4214.520,304474050.000
2019-12-05,4225.540,4257.400,4223.380,4252.460,348221639.000
2019-12-06,4256.100,4280.510,4247.370,4280.510,337933060.000
2019-12-09,4288.310,4294.000,4272.100,4282.460,388830022.000
2019-12-10,4273.380,4296.110,4266.500,4296.030,383573043.000
2019-12-11,4299.070,4301.470,4276.670,4290.450,404509297.000
2019-12-12,4293.020,4297.470,4277.230,4280.610,380711468.000
2019-12-13,4314.280,4352.800,4310.680,4350.470,476107226.000
2019-12-16,4358.190,4397.000,4349.610,4397.000,539156039.000
2019-12-17,4398.490,4474.860,4395.340,4454.790,679740809.000
2019-12-18,4453.310,4475.290,4440.540,4450.000,592287385.000
2019-12-19,4451.470,4462.480,4438.910,4454.780,525101654.000
2019-12-20,4459.070,4468.060,4425.500,4426.580,528071823.000
2019-12-23,4416.870,4431.960,4350.920,4353.550,483667720.000
2019-12-24,4360.240,4402.310,4355.880,4402.060,399718644.000
2019-12-25,4397.950,4420.540,4390.590,4410.820,426403010.000
2019-12-26,4411.740,4446.550,4410.850,4446.550,443431502.000
2019-12-27,4450.620,4483.410,4426.230,4428.680,569320413.000
2019-12-30,4416.830,4480.710,4387.130,4480.350,542004482.000
2019-12-31,4476.670,4501.110,4470.090,4500.130,476166954.000
2020-01-02,4528.730,4581.240,4524.440,4571.720,654065858.000
2020-01-03,4580.490,4590.040,4555.850,4576.540,606210013.000
2020-01-06,4554.570,4622.610,4546.620,4585.950,719452026.000
2020-01-07,4593.510,4633.320,4593.360,4633.320,661060130.000
2020-01-08,4613.450,4627.310,4563.860,4575.360,726126199.000
2020-01-09,4610.820,4639.860,4610.820,4639.860,610878357.000
2020-01-10,4652.980,4656.210,4615.000,4633.420,538125502.000
2020-01-13,4634.110,4685.460,4615.280,4685.460,529475064.000
2020-01-14,4698.010,4702.450,4670.850,4672.650,581923224.000
2020-01-15,4667.260,4675.240,4630.350,4654.920,508121514.000
2020-01-16,4661.810,4664.380,4633.380,4641.220,481675034.000
2020-01-17,4653.810,4667.600,4626.080,4637.270,462710065.000
2020-01-20,4649.040,4684.630,4628.790,4684.630,510452600.000
2020-01-21,4670.150,4670.150,4618.610,4619.530,540511038.000
2020-01-22,4597.230,4655.260,4541.120,4641.990,547374660.000
2020-01-23,4597.870,4618.670,4450.560,4488.970,641679323.000
2020-02-03,4084.810,4159.200,4084.810,4121.600,395113962.000
2020-02-04,4009.460,4200.510,4009.460,4192.970,837657216.000
2020-02-05,4215.660,4315.780,4206.530,4273.040,724579625.000
2020-02-06,4282.210,4392.250,4252.560,4376.690,761688730.000
2020-02-07,4369.520,4397.210,4328.450,4397.210,763775508.000
2020-02-10,4381.320,4435.830,4368.840,4434.630,729691866.000
2020-02-11,4440.800,4467.340,4416.590,4442.580,655176549.000
2020-02-12,4430.680,4502.190,4427.520,4502.190,641450342.000
2020-02-13,4502.510,4518.080,4455.690,4468.200,697279334.000
2020-02-14,4461.440,4515.820,4454.630,4487.780,640614022.000
2020-02-17,4508.030,4612.990,4508.030,4612.980,761434686.000
2020-02-18,4613.400,4640.720,4582.780,4640.620,802833375.000
2020-02-19,4634.030,4668.220,4615.170,4618.010,818383069.000
2020-02-20,4630.450,4718.930,4613.420,4716.300,861596815.000
2020-02-21,4709.990,4785.770,4705.910,4751.460,927215380.000
2020-02-24,4741.000,4796.280,4712.920,4780.260,954540276.000
2020-02-25,4690.170,4790.710,4617.780,4784.120,1131051666.000
2020-02-26,4721.440,4783.390,4679.580,4694.390,1117110828.000
2020-02-27,4711.750,4749.070,4665.490,4704.980,867363064.000
2020-02-28,4567.540,4623.910,4489.280,4493.000,972630029.000
2020-03-02,4535.760,4678.680,4534.610,4655.570,868951950.000
2020-03-03,4727.470,4773.890,4661.850,4696.990,977463151.000
2020-03-04,4672.840,4721.910,4644.750,4721.660,835939377.000
2020-03-05,4773.480,4820.570,4740.050,4812.550,996575588.000
2020-03-06,4756.530,4792.660,4751.260,4764.240,865933600.000
2020-03-09,4683.810,4697.370,4592.520,4592.980,963597843.000
2020-03-10,4549.010,4698.750,4516.550,4698.100,939337991.000
2020-03-11,4708.690,4719.230,4637.040,4637.040,850194178.000
2020-03-12,4571.830,4591.890,4512.020,4547.240,745416534.000
2020-03-13,4327.990,4536.760,4326.800,4494.550,859536061.000
2020-03-16,4515.470,4515.570,4286.560,4296.900,839296323.000
2020-03-17,4319.080,4366.520,4158.500,4283.770,726255862.000
2020-03-18,4314.870,4372.320,4206.620,4206.620,716587506.000
2020-03-19,4196.850,4228.760,4086.340,4195.450,703283021.000
2020-03-20,4241.570,4263.460,4184.190,4257.000,607488798.000
2020-03-23,4136.000,4183.590,4085.090,4095.340,612031251.000
2020-03-24,4172.570,4196.120,4083.860,4189.860,628187719.000
2020-03-25,4282.030,4305.680,4253.950,4297.530,663495803.000
2020-03-26,4264.700,4307.540,4249.250,4263.540,582462318.000
2020-03-27,4314.390,4322.640,4256.600,4257.800,560229393.000
2020-03-30,4198.420,4217.960,4148.610,4190.860,572043505.000
2020-03-31,4227.890,4238.480,4191.640,4202.250,512934975.000
2020-04-01,4195.210,4252.380,4179.170,4185.810,528419097.000
2020-04-02,4164.840,4269.750,4162.690,4269.750,524483603.000
2020-04-03,4259.460,4278.200,4227.590,4244.740,501850913.000
2020-04-07,4319.930,4366.780,4315.150,4362.260,648247936.000
2020-04-08,4340.910,4371.850,4334.670,4357.030,618718304.000
2020-04-09,4378.170,4396.130,4368.410,4385.680,592426735.000
2020-04-10,4385.240,4396.500,4308.400,4319.360,602150448.000
2020-04-13,4293.750,4312.660,4270.630,4290.770,456658023.000
2020-04-14,4315.400,4378.090,4306.120,4378.070,513668560.000
2020-04-15,4376.170,4388.820,4346.830,4350.690,563971964.000
2020-04-16,4328.120,4375.400,4322.880,4368.840,530246621.000
2020-04-17,4399.040,4423.220,4384.450,4391.600,620970895.000
2020-04-20,4398.750,4427.810,4387.730,4427.690,527421463.000
2020-04-21,4410.230,4410.230,4348.870,4388.310,566940368.000
2020-04-22,4359.690,4426.650,4351.620,4426.650,538023428.000
2020-04-23,4439.560,4441.680,4406.510,4409.330,604230840.000
2020-04-24,4404.850,4405.160,4339.050,4351.550,581682354.000
2020-04-27,4358.220,4388.940,4332.530,4357.500,505234313.000
2020-04-28,4363.650,4366.010,4240.560,4346.080,609479819.000
2020-04-29,4328.710,4378.570,4325.120,4352.450,466128085.000
2020-04-30,4371.620,4437.470,4371.620,4426.340,558332872.000
2020-05-06,4383.480,4481.240,4381.430,4480.640,571562434.000
2020-05-07,4483.480,4493.740,4460.750,4471.040,544383813.000
2020-05-08,4491.900,4534.510,4486.640,4517.680,554142235.000
2020-05-11,4532.690,4550.890,4488.590,4511.050,548338392.000
2020-05-12,4510.840,4517.690,4467.960,4516.080,482165475.000
2020-05-13,4501.190,4539.010,4490.100,4533.770,457401275.000
2020-05-14,4514.790,4519.510,4487.750,4489.020,494027972.000
2020-05-15,4507.790,4516.420,4477.730,4491.430,481685556.000
2020-05-18,4497.700,4518.800,4470.040,4486.850,559332650.000
2020-05-19,4524.410,4534.010,4509.520,4533.770,481326359.000
2020-05-20,4532.270,4532.270,4486.640,4499.910,527952376.000
2020-05-21,4514.770,4517.240,4454.600,4462.150,498248016.000
2020-05-22,4455.570,4455.570,4354.730,4370.150,483523809.000
2020-05-25,4370.210,4382.090,4347.120,4371.640,387912772.000
2020-05-26,4391.610,4444.550,4388.640,4443.230,415667664.000
2020-05-27,4445.720,4445.720,4404.250,4413.320,464049105.000
2020-05-28,4413.750,4440.760,4362.020,4413.910,474777689.000
2020-05-29,4397.390,4446.310,4388.620,4439.090,470535771.000
2020-06-01,4473.360,4568.650,4473.360,4564.250,616610837.000
2020-06-02,4572.320,4585.300,4554.590,4574.130,642618957.000
2020-06-03,4589.200,4606.490,4573.030,4574.880,642052983.000
2020-06-04,4588.250,4590.390,4558.430,4578.900,554663015.000
2020-06-05,4583.990,4592.030,4557.460,4591.960,528810785.000
2020-06-08,4615.670,4632.320,4593.200,4598.690,557177228.000
2020-06-09,4603.540,4630.190,4590.880,4627.440,511906596.000
2020-06-10,4626.070,4626.140,4601.040,4624.670,493341337.000
2020-06-11,4620.800,4649.890,4572.470,4592.140,558390979.000
2020-06-12,4509.320,4612.270,4503.320,4596.960,560432788.000
2020-06-15,4586.070,4623.060,4566.520,4566.520,591983433.000
2020-06-16,4607.430,4643.330,4601.740,4643.220,538802292.000
2020-06-17,4649.010,4656.280,4621.880,4655.930,573446913.000
2020-06-18,4649.830,4673.400,4636.850,4667.580,596140792.000
2020-06-19,4668.680,4727.980,4665.970,4717.910,580626609.000
2020-06-22,4721.370,4747.120,4711.950,4725.940,597582665.000
2020-06-23,4723.310,4745.090,4702.170,4743.450,532217777.000
2020-06-24,4748.600,4760.200,4733.090,4748.330,495691246.000
2020-06-29,4735.810,4745.230,4702.950,4721.120,508179338.000
2020-06-30,4743.480,4801.270,4743.480,4792.710,507258626.000
2020-07-01,4805.860,4849.460,4791.800,4849.460,630744605.000
2020-07-02,4844.960,4934.340,4837.710,4931.100,822422559.000
2020-07-03,4946.150,5008.350,4941.730,5008.350,922460886.000
2020-07-06,5051.170,5253.160,5051.170,5249.300,1270478597.000
2020-07-07,5315.640,5394.140,5261.510,5301.940,1343009353.000
2020-07-08,5299.140,5421.820,5270.540,5403.750,1191306626.000
2020-07-09,5403.760,5525.020,5394.210,5513.900,1303027184.000
2020-07-10,5478.410,5524.770,5432.750,5452.850,1185960970.000
2020-07-13,5459.240,5607.770,5459.240,5604.010,1200091102.000
2020-07-14,5594.280,5612.680,5451.620,5550.200,1204004412.000
2020-07-15,5563.640,5578.820,5418.170,5445.830,1088625988.000
2020-07-16,5443.380,5478.880,5173.380,5178.850,1039787452.000
2020-07-17,5184.930,5274.900,5137.390,5202.820,782333110.000
2020-07-20,5262.430,5362.660,5201.240,5362.660,861770716.000
2020-07-21,5381.040,5405.120,5341.380,5385.970,786842901.000
2020-07-22,5376.830,5488.220,5363.190,5420.110,844080414.000
2020-07-23,5371.430,5431.420,5283.640,5417.920,883361805.000
2020-07-24,5386.450,5403.690,5146.580,5169.070,935098286.000
2020-07-27,5194.020,5216.650,5130.580,5183.820,655856801.000
2020-07-28,5225.640,5257.060,5196.700,5235.680,636866812.000
2020-07-29,5224.390,5370.000,5210.390,5370.000,716214060.000
2020-07-30,5383.780,5400.410,5340.280,5351.830,764254172.000
2020-07-31,5344.210,5441.220,5316.240,5409.460,788757859.000
2020-08-03,5455.540,5529.040,5441.780,5529.010,922436224.000
2020-08-04,5541.240,5557.190,5486.320,5512.570,956466610.000
2020-08-05,5506.720,5555.790,5458.590,5544.960,837185314.000
2020-08-06,5547.530,5558.430,5450.360,5535.710,894741888.000
2020-08-07,5514.080,5519.590,5383.450,5469.810,856093516.000
2020-08-10,5446.550,5528.760,5422.000,5491.630,789891256.000
2020-08-11,5494.820,5539.970,5407.900,5414.820,820891165.000
2020-08-12,5397.230,5410.480,5257.450,5363.440,781506910.000
2020-08-13,5383.030,5396.910,5348.300,5366.550,682666903.000
2020-08-14,5358.170,5434.100,5337.830,5431.540,652925465.000
2020-08-17,5451.630,5560.800,5441.310,5547.480,870928716.000
2020-08-18,5551.120,5582.570,5538.050,5568.390,796431173.000
2020-08-19,5559.780,5559.780,5471.140,5474.660,823237219.000
2020-08-20,5435.750,5462.740,5386.230,5405.450,671725087.000
2020-08-21,5441.110,5472.340,5406.160,5447.720,620200477.000
2020-08-24,5471.600,5504.370,5422.530,5490.780,617318850.000
2020-08-25,5500.850,5531.400,5464.940,5482.940,661886969.000
2020-08-26,5481.390,5498.530,5374.440,5393.720,682929622.000
2020-08-27,5403.770,5442.480,5365.790,5438.760,586405520.000
2020-08-28,5432.230,5546.590,5421.090,5541.350,647051803.000
2020-08-31,5568.600,5608.270,5524.920,5525.210,715529705.000
2020-09-01,5515.430,5556.500,5493.880,5556.500,586698272.000
2020-09-02,5571.520,5585.920,5508.220,5564.690,703840399.000
2020-09-03,5560.620,5585.000,5502.350,5522.080,664394422.000
2020-09-04,5427.720,5493.500,5421.940,5485.280,586890984.000
2020-09-07,5479.680,5515.530,5357.240,5375.870,720352513.000
2020-09-08,5388.500,5419.970,5335.130,5408.830,721831058.000
2020-09-09,5343.680,5355.430,5247.710,5268.440,896857687.000
2020-09-10,5313.880,5321.930,5181.160,5193.200,768790783.000
2020-09-11,5174.410,5261.240,5172.400,5256.620,548591925.000
2020-09-14,5286.630,5321.240,5264.980,5302.570,575583123.000
2020-09-15,5304.850,5339.580,5281.880,5337.350,529020444.000
2020-09-16,5330.740,5330.760,5273.500,5297.790,496173550.000
2020-09-17,5284.790,5324.840,5241.200,5287.870,496995412.000
2020-09-18,5290.160,5388.980,5282.620,5387.110,590379089.000
2020-09-21,5403.240,5405.430,5347.960,5354.670,533719587.000
2020-09-22,5310.860,5365.610,5270.870,5286.990,512365437.000
2020-09-23,5297.630,5326.710,5277.120,5311.650,435067912.000
2020-09-24,5277.930,5281.870,5192.410,5192.710,497050524.000
2020-09-25,5215.260,5225.080,5166.800,5187.290,395590809.000
2020-09-28,5200.410,5214.310,5160.560,5165.060,364514299.000
2020-09-29,5192.600,5221.890,5172.160,5195.960,364548166.000
2020-09-30,5211.740,5237.520,5161.900,5189.360,366542993.000
2020-10-09,5277.630,5331.370,5274.840,5319.450,462768642.000
2020-10-12,5353.770,5481.950,5351.730,5481.950,635220070.000
2020-10-13,5473.210,5506.090,5451.060,5499.700,523521820.000
2020-10-14,5490.810,5490.810,5451.850,5462.870,524319985.000
2020-10-15,5465.920,5477.740,5435.330,5436.290,493392344.000
2020-10-16,5435.540,5456.200,5389.560,5424.600,473858526.000
2020-10-19,5458.030,5475.380,5372.930,5383.360,496925009.000
2020-10-20,5377.140,5432.820,5358.140,5432.820,429894259.000
2020-10-21,5438.820,5438.820,5368.770,5395.780,441946712.000
2020-10-22,5379.080,5390.170,5320.240,5374.550,417580994.000
2020-10-23,5372.900,5402.760,5290.070,5295.620,426040602.000
2020-10-26,5267.620,5306.670,5214.550,5284.850,398320117.000
2020-10-27,5270.190,5304.250,5259.270,5297.000,389901443.000
2020-10-28,5297.380,5340.530,5261.070,5326.010,442183202.000
2020-10-29,5261.050,5373.080,5253.890,5346.900,464850048.000
2020-10-30,5353.340,5355.090,5231.520,5241.170,543797165.000
2020-11-02,5248.040,5280.590,5231.660,5266.930,510315120.000
2020-11-03,5289.960,5351.070,5277.570,5343.800,499018717.000
2020-11-04,5347.690,5372.890,5316.870,5361.250,450179886.000
2020-11-05,5410.480,5448.960,5390.430,5448.960,539831999.000
2020-11-06,5462.140,5462.140,5384.760,5423.960,544040607.000
2020-11-09,5457.350,5553.520,5457.350,5536.090,682505377.000
2020-11-10,5546.400,5546.400,5467.310,5494.100,611004639.000
2020-11-11,5477.890,5493.590,5422.910,5425.800,560408589.000
2020-11-12,5439.230,5454.350,5413.970,5435.140,459425104.000
2020-11-13,5418.300,5418.350,5364.200,5402.770,468891614.000
2020-11-16,5422.360,5456.730,5391.920,5456.730,559367217.000
2020-11-17,5454.070,5454.070,5395.610,5428.080,585700876.000
2020-11-18,5422.210,5453.880,5403.770,5426.940,577835026.000
2020-11-19,5415.020,5469.210,5396.440,5459.530,537186917.000
2020-11-20,5457.810,5493.070,5451.810,5488.770,534973775.000
2020-11-23,5499.090,5566.520,5480.610,5539.280,716245705.000
2020-11-24,5533.840,5538.690,5506.610,5521.100,601147602.000
2020-11-25,5536.110,5541.060,5438.560,5438.560,635746250.000
2020-11-26,5434.430,5448.730,5383.720,5432.550,519772790.000
2020-11-27,5439.190,5470.480,5407.160,5470.480,538880262.000
2020-11-30,5480.480,5529.170,5450.500,5450.500,699380887.000
2020-12-01,5446.590,5556.090,5445.170,5550.590,630125184.000
2020-12-02,5556.130,5567.690,5526.700,5555.820,642793932.000
2020-12-03,5553.230,5563.970,5523.710,5548.020,616890601.000
2020-12-04,5538.520,5571.520,5516.610,5564.930,527435758.000
2020-12-07,5567.970,5571.640,5527.970,5531.960,525413023.000
2020-12-08,5536.870,5550.730,5513.730,5525.280,473948121.000
2020-12-09,5534.210,5541.430,5439.050,5439.050,545346497.000
2020-12-10,5424.240,5467.680,5408.140,5440.800,490827757.000
2020-12-11,5453.490,5455.140,5328.530,5371.690,590047996.000
2020-12-14,5378.070,5423.790,5357.120,5421.860,499031966.000
2020-12-15,5416.980,5442.650,5395.520,5434.040,474177641.000
2020-12-16,5441.300,5444.560,5409.470,5422.460,480343090.000
2020-12-17,5421.750,5486.840,5394.890,5483.720,567732570.000
2020-12-18,5483.090,5498.780,5446.620,5465.580,556945142.000
2020-12-21,5466.330,5539.010,5449.360,5538.330,593125837.000
2020-12-22,5521.600,5538.490,5430.640,5435.090,669688751.000
2020-12-23,5443.390,5501.360,5440.670,5480.680,628435241.000
2020-12-24,5477.650,5490.690,5419.490,5434.990,595463854.000
2020-12-25,5417.160,5487.760,5410.690,5485.720,594676141.000
2020-12-28,5487.740,5511.690,5460.280,5483.810,654013216.000
2020-12-29,5486.570,5501.620,5449.060,5454.430,646563128.000
2020-12-30,5451.180,5525.350,5450.290,5524.240,607808246.000
2020-12-31,5533.770,5623.770,5533.770,5621.730,668552483.000
2021-01-04,5632.870,5725.860,5613.420,5712.180,779364991.000
2021-01-05,5691.340,5780.670,5678.210,5780.670,827554778.000
2021-01-06,5793.440,5818.790,5726.490,5791.310,764296194.000
2021-01-07,5791.400,5819.750,5739.870,5819.750,834017093.000
2021-01-08,5826.010,5841.300,5756.620,5804.600,729765534.000
2021-01-11,5810.530,5839.120,5697.850,5726.660,766432776.000
2021-01-12,5704.600,5851.010,5703.680,5851.010,678112325.000
2021-01-13,5860.300,5874.680,5772.690,5812.270,786149104.000
2021-01-14,5788.240,5803.260,5721.640,5735.210,709197517.000
2021-01-15,5731.910,5764.240,5666.290,5740.280,655607282.000
2021-01-18,5724.430,5831.230,5711.700,5817.520,633477410.000
2021-01-19,5820.640,5829.340,5736.210,5755.580,685235560.000
2021-01-20,5758.220,5812.770,5744.140,5804.390,582933567.000
2021-01-21,5815.870,5912.190,5815.280,5884.720,703059434.000
2021-01-22,5879.540,5891.170,5830.030,5885.350,686627124.000
2021-01-25,5877.850,5944.670,5850.660,5902.030,696911507.000
2021-01-26,5876.860,5877.640,5782.780,5791.260,595924472.000
2021-01-27,5784.960,5814.160,5727.730,5805.760,567175753.000
2021-01-28,5730.220,5761.060,5653.160,5665.260,591652239.000
2021-01-29,5700.280,5715.160,5545.850,5615.570,627530380.000
2021-02-01,5611.970,5669.910,5601.710,5667.790,579477498.000
2021-02-02,5677.290,5744.390,5650.090,5742.200,562018566.000
2021-02-03,5740.970,5764.510,5701.930,5706.480,607005776.000
2021-02-04,5679.010,5718.710,5592.220,5660.390,615079725.000
2021-02-05,5677.580,5710.180,5625.090,5628.430,573629009.000
2021-02-08,5645.180,5718.560,5612.920,5702.530,497630046.000
2021-02-09,5718.760,5827.310,5703.070,5826.280,511001314.000
2021-02-10,5845.150,5932.740,5836.650,5918.590,506966114.000
2021-02-18,6028.970,6041.380,5904.060,5930.610,672131386.000
2021-02-19,5904.860,5982.020,5853.930,5977.420,710696667.000
2021-02-22,5991.070,6009.320,5863.740,5863.740,938927122.000
2021-02-23,5815.800,5900.230,5811.290,5839.900,758729672.000
2021-02-24,5846.770,5862.760,5669.650,5727.230,712058369.000
2021-02-25,5780.930,5787.690,5716.230,5729.910,684572827.000
2021-02-26,5609.860,5687.770,5599.430,5617.670,637040619.000
2021-03-01,5664.710,5725.690,5646.100,5723.760,619489433.000
2021-03-02,5753.740,5753.740,5622.750,5665.900,655701138.000
2021-03-03,5648.090,5759.780,5644.450,5759.450,660660243.000
2021-03-04,5706.620,5712.980,5587.980,5611.590,740536203.000
2021-03-05,5532.710,5646.280,5522.910,5607.550,692522357.000
2021-03-08,5645.420,5672.440,5445.840,5446.470,744821597.000
2021-03-09,5431.410,5447.120,5253.100,5317.150,783590017.000
2021-03-10,5387.100,5391.770,5309.110,5321.870,586795093.000
2021-03-11,5337.380,5452.280,5324.520,5452.280,630741207.000
2021-03-12,5472.960,5473.230,5409.500,5469.160,688051387.000
2021-03-15,5441.970,5456.930,5335.470,5382.110,680675948.000
2021-03-16,5395.900,5430.530,5356.440,5430.040,633915391.000
2021-03-17,5414.850,5470.820,5374.120,5457.860,586374244.000
2021-03-18,5466.790,5514.480,5463.240,5493.350,585664109.000
2021-03-19,5421.020,5454.450,5361.920,5389.630,615093647.000
2021-03-22,5392.390,5456.720,5385.700,5456.400,630798767.000
2021-03-23,5456.710,5456.710,5361.800,5397.610,653736712.000
2021-03-24,5369.080,5407.460,5310.850,5318.970,626895999.000
2021-03-25,5294.610,5345.900,5271.910,5318.060,559197347.000
2021-03-26,5337.570,5437.360,5337.570,5425.750,571390392.000
2021-03-29,5440.530,5470.640,5403.800,5436.150,584268002.000
2021-03-30,5428.630,5472.290,5408.750,5463.430,583996878.000
2021-03-31,5455.480,5455.480,5398.060,5433.700,548817711.000
2021-04-01,5442.100,5493.000,5433.950,5487.700,535549786.000
2021-04-02,5502.800,5536.360,5486.270,5524.690,530866434.000
2021-04-06,5540.720,5544.590,5510.700,5527.490,497513838.000
2021-04-07,5531.120,5531.120,5464.900,5509.270,600577750.000
2021-04-08,5488.260,5530.570,5470.150,5509.020,650917453.000
2021-04-09,5499.210,5500.990,5440.980,5457.590,563069000.000
2021-04-12,5452.440,5467.990,5349.710,5365.050,618220255.000
2021-04-13,5361.220,5402.130,5336.150,5350.870,558280205.000
2021-04-14,5354.140,5413.560,5354.140,5408.430,520057007.000
2021-04-15,5395.670,5395.670,5337.500,5382.620,521753685.000
2021-04-16,5395.110,5431.040,5366.520,5420.680,563689402.000
2021-04-19,5419.570,5535.040,5401.420,5533.780,638147837.000
2021-04-20,5515.490,5566.360,5507.690,5526.530,607345760.000
2021-04-21,5496.260,5543.930,5485.030,5532.140,540195573.000
2021-04-22,5549.800,5553.590,5514.970,5536.280,529092887.000
2021-04-23,5534.150,5573.340,5525.190,5560.170,541359459.000
2021-04-26,5578.870,5610.570,5508.410,5512.840,600658593.000
2021-04-27,5509.340,5516.670,5465.210,5515.480,536116595.000
2021-04-28,5501.720,5548.490,5486.170,5548.490,520540922.000
2021-04-29,5551.830,5581.300,5534.950,5572.660,556679795.000
2021-04-30,5560.630,5573.530,5510.700,5544.260,596504247.000
2021-05-06,5531.770,5563.070,5475.610,5510.010,609249338.000
2021-05-07,5520.840,5533.800,5445.090,5445.090,681344308.000
2021-05-10,5451.830,5470.280,5416.990,5454.540,695411138.000
2021-05-11,5418.480,5484.280,5376.340,5473.070,681691849.000
