decision_month,afre_yoy,delta_pmi,ey,eyg,fr007_p90,fr007_vol,loans_12m,m1_m2_gap,pmi_gap,term_spread
2023-06,9.5,-0.4000000000000057,9.115770282588878,6.4806702825888785,2.8,0.36801203396472937,227573.0,-6.8999999999999995,-1.2000000000000028,0.49040000000000017
2023-07,9.0,0.20000000000000284,8.802816901408452,6.143116901408452,2.1,0.0958595202316787,229446.0,-8.200000000000001,-1.0,0.4950999999999999
2023-08,8.9,0.29999999999999716,9.099181073703367,6.541681073703367,2.24,0.19139285591798533,225722.0,-8.399999999999999,-0.7000000000000028,0.40779999999999994
2023-09,9.0,0.4000000000000057,9.199632014719413,6.524532014719412,2.15,0.10511420793844337,225790.0,-8.399999999999999,-0.29999999999999716,0.3992
2023-10,9.0,0.5,9.398496240601503,6.704696240601503,2.72,0.3200502519022443,225473.0,-8.200000000000001,0.20000000000000284,0.3327
2023-11,9.3,-0.7000000000000028,9.541984732824426,6.873984732824426,3.2660000000000005,0.4989454246674047,225879.0,-8.4,-0.5,0.2421000000000002
2023-12,9.4,-0.10000000000000142,9.633911368015413,7.078611368015413,3.2,0.633399519975159,225551.0,-8.7,-0.6000000000000014,0.3454999999999999
2024-01,9.5,-0.3999999999999986,9.84251968503937,7.4095196850393705,2.35,0.10458017492341931,222242.0,-8.399999999999999,-1.0,0.2993999999999999
2024-02,9.5,0.20000000000000284,9.165902841429881,6.828402841429881,2.165,0.12351943193424861,221329.0,-2.799999999999999,-0.7999999999999972,0.28489999999999993
2024-03,9.0,-0.10000000000000142,8.920606601248885,6.630506601248885,2.4,0.16483758239985374,212918.0,-7.499999999999999,-0.8999999999999986,0.38839999999999986
2024-04,8.7,1.6999999999999957,8.598452278589853,6.295652278589854,2.077,0.07288281527153548,206351.0,-7.200000000000001,0.7999999999999972,0.39959999999999996
2024-05,8.3,-0.3999999999999986,8.64304235090752,6.350442350907519,1.95,0.05425249610232997,205269.0,-8.6,0.3999999999999986,0.4939000000000002
2024-06,8.4,-0.8999999999999986,8.710801393728223,6.505001393728223,2.31,0.2118258139099115,201247.0,-11.2,-0.5,0.5723
2024-07,8.1,0.0,8.8339222614841,6.6845222614841,1.95,0.050067148586562506,190761.0,-11.2,-0.5,0.6242000000000001
2024-08,8.2,-0.10000000000000142,9.208103130755065,7.037703130755065,1.947,0.058443001425187,189589.0,-12.899999999999999,-0.6000000000000014,0.6506999999999998
2024-09,8.1,-0.29999999999999716,7.905138339920948,5.753338339920948,2.05,0.12493617418124989,186588.0,-13.6,-0.8999999999999986,0.6928000000000001
2024-10,8.0,0.6999999999999957,8.583690987124463,6.436090987124462,2.01,0.10200045866196615,180961.0,-14.2,-0.20000000000000284,0.6994000000000002
2024-11,7.8,0.30000000000000426,8.51063829787234,6.49003829787234,1.9,0.040432188968220616,179089.0,-13.6,0.10000000000000142,0.6535
2024-12,7.8,0.19999999999999574,8.203445447087777,6.528245447087777,2.2,0.17336808675905008,173185.0,-10.8,0.29999999999999716,0.5382
2025-01,8.0,-0.19999999999999574,8.517887563884157,6.887987563884157,2.5,0.43010742572155003,170495.0,-8.7,0.10000000000000142,0.37839999999999985
2025-02,8.0,-1.0,8.460236886632826,6.745036886632826,2.45,0.2507835673660033,174288.0,-6.6,-0.8999999999999986,0.28990000000000005
2025-03,8.2,1.1000000000000014,8.488964346349746,6.676064346349746,2.3,0.20152750019124763,171043.0,-6.9,0.20000000000000284,0.24659999999999993
2025-04,8.4,0.29999999999999716,8.703220191470844,7.078920191470845,1.879,0.07968552911152407,176357.0,-5.4,0.5,0.17359999999999998
2025-05,8.7,-1.5,8.525149190110827,6.853949190110828,1.75,0.07457873895483592,173892.0,-6.5,-1.0,0.20950000000000002
2025-06,8.7,0.5,8.103727714748784,6.456827714748783,1.85,0.13302057409129966,171618.0,-5.6000000000000005,-0.5,0.2834000000000001
2025-07,8.9,0.20000000000000284,8.038585209003216,6.334185209003216,1.628,0.0647943100024659,173291.0,-3.700000000000001,-0.29999999999999716,0.28489999999999993
2025-08,9.0,-0.4000000000000057,7.558578987150415,5.720678987150415,1.57,0.04109802451514698,169803.0,-3.200000000000001,-0.7000000000000028,0.4337000000000002
2025-09,8.8,0.10000000000000142,7.5075075075075075,5.6470075075075075,1.64,0.12478756652364562,165645.0,-2.8000000000000007,-0.6000000000000014,0.3671
2025-10,8.7,0.3999999999999986,7.581501137225171,5.786101137225171,1.609,0.06328945848682509,161984.0,-1.2000000000000002,-0.20000000000000284,0.3932000000000002
2025-11,8.5,-0.7999999999999972,7.668711656441718,5.827511656441718,1.54,0.02978431236671239,158865.0,-1.9999999999999991,-1.0,0.42290000000000005
2025-12,8.5,0.20000000000000284,7.496251874062969,5.648951874062969,1.8000000000000003,0.20096604633284731,157745.0,-3.0999999999999996,-0.7999999999999972,0.4867999999999999
2026-01,8.3,0.8999999999999986,7.479431563201197,5.668231563201196,1.63,0.053067791325722945,159147.0,-4.7,0.10000000000000142,0.43469999999999986
2026-02,8.2,-0.8000000000000043,7.501875468867217,5.714175468867217,1.626,0.05687915343285355,155969.0,-4.1,-0.7000000000000028,0.42390000000000017
2026-03,8.2,-0.29999999999999716,7.518796992481203,5.701696992481203,1.5290000000000001,0.01705605730844885,157899.0,-3.0999999999999996,-1.0,0.5425
2026-04,7.9,1.3999999999999986,7.220216606498195,5.472916606498195,1.42,0.019210612146613643,151187.0,-3.4000000000000004,0.3999999999999986,0.4921
2026-05,7.8,-0.10000000000000142,7.246376811594202,5.537376811594202,1.4,0.017901615465016195,146297.0,-3.5999999999999996,0.29999999999999716,0.48340000000000005
2026-06,7.7,-0.29999999999999716,7.262164124909223,5.529164124909222,1.54,0.06120613103432108,145339.0,-3.0999999999999996,0.0,0.4863000000000002
2026-07,7.4,0.29999999999999716,7.309941520467836,5.595841520467836,1.498,0.02820205189742933,139389.0,-4.0,0.29999999999999716,0.4535
