year,value,variable,country,unit,source_note
1971,36.56511368096862,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1972,91.91005770633885,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1973,-17.303194737266548,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1974,-10.90995634810068,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1975,13.164952188338086,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1976,14.941986061915301,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1977,-2.509592554374507,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1978,23.3527211443604,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1979,9.457417296333626,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1980,7.514457026213672,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1981,8.759714177708755,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1982,4.358721348010364,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1983,23.41558277938345,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1984,16.66474627595813,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1985,13.346906242960866,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1986,43.853711406554055,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1987,14.576337467801315,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1988,39.858096828046754,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1989,29.035677575516438,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1990,-38.717263676746796,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1991,-3.6267789746279755,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1992,-26.361297559103658,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1993,2.9086644273690565,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1994,13.238722093741595,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1995,0.7356363566302537,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1996,-2.5508162561688086,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1997,-21.189689768533693,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1998,-9.283663002318665,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
1999,36.78736787656849,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2000,-27.19212816501657,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2001,-23.524901546458675,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2002,-18.626015165110754,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2003,24.45159372650498,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2004,7.606512910428753,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2005,40.236457198165866,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2006,6.916828611737147,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2007,-11.1347319693739,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2008,-42.12380893898398,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2009,19.040223216502874,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2010,-3.0106841739961587,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2011,-17.338780633732586,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2012,22.94204261207402,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2013,56.71984515900637,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2014,7.117045836092983,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2015,9.070889135551031,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2016,0.4237744506982555,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2017,19.098563018294623,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2018,-12.08072588814202,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2019,18.195812392548106,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2020,16.010528976666993,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2021,4.910113878466715,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2022,-9.368009055384341,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2023,28.242234953725863,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2024,19.21568650888399,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2025,26.181377200990408,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
2026,29.164901981506365,equity_return,JP,pct_calendar_year,FRED NIKKEI225 1949+
