dataset,decision_month,feature,na_reason
baseline_2008_monthly,2024-08,gro.gdp_yoy,
baseline_2008_monthly,2024-08,inf.cpi_yoy,
baseline_2008_monthly,2024-08,inf.ppi_yoy,
baseline_2008_monthly,2024-08,liq.m2_yoy,
baseline_2008_monthly,2024-09,ey,
baseline_2008_monthly,2024-09,eyg,
baseline_2008_monthly,2024-09,term_spread,
baseline_2008_monthly,2024-09,pmi_gap,
baseline_2008_monthly,2024-09,delta_pmi,
baseline_2008_monthly,2024-09,loans_12m,
baseline_2008_monthly,2024-09,val.pb,
baseline_2008_monthly,2024-09,rate.fr007_mean,
baseline_2008_monthly,2024-09,gro.ip_yoy,
baseline_2008_monthly,2024-09,gro.retail_yoy,
baseline_2008_monthly,2024-09,gro.gdp_yoy,
baseline_2008_monthly,2024-09,inf.cpi_yoy,
baseline_2008_monthly,2024-09,inf.ppi_yoy,
baseline_2008_monthly,2024-09,liq.m2_yoy,
baseline_2008_monthly,2024-10,ey,
baseline_2008_monthly,2024-10,eyg,
baseline_2008_monthly,2024-10,term_spread,
baseline_2008_monthly,2024-10,pmi_gap,
baseline_2008_monthly,2024-10,delta_pmi,
baseline_2008_monthly,2024-10,loans_12m,
baseline_2008_monthly,2024-10,val.pb,
baseline_2008_monthly,2024-10,rate.fr007_mean,
baseline_2008_monthly,2024-10,gro.ip_yoy,
baseline_2008_monthly,2024-10,gro.retail_yoy,
baseline_2008_monthly,2024-10,gro.gdp_yoy,
baseline_2008_monthly,2024-10,inf.cpi_yoy,
baseline_2008_monthly,2024-10,inf.ppi_yoy,
baseline_2008_monthly,2024-10,liq.m2_yoy,
baseline_2008_monthly,2024-11,ey,
baseline_2008_monthly,2024-11,eyg,
baseline_2008_monthly,2024-11,term_spread,
baseline_2008_monthly,2024-11,pmi_gap,
baseline_2008_monthly,2024-11,delta_pmi,
baseline_2008_monthly,2024-11,loans_12m,
baseline_2008_monthly,2024-11,val.pb,
baseline_2008_monthly,2024-11,rate.fr007_mean,
baseline_2008_monthly,2024-11,gro.ip_yoy,
baseline_2008_monthly,2024-11,gro.retail_yoy,
baseline_2008_monthly,2024-11,gro.gdp_yoy,
baseline_2008_monthly,2024-11,inf.cpi_yoy,
baseline_2008_monthly,2024-11,inf.ppi_yoy,
baseline_2008_monthly,2024-11,liq.m2_yoy,
baseline_2008_monthly,2024-12,ey,
baseline_2008_monthly,2024-12,eyg,
baseline_2008_monthly,2024-12,term_spread,
baseline_2008_monthly,2024-12,pmi_gap,
baseline_2008_monthly,2024-12,delta_pmi,
baseline_2008_monthly,2024-12,loans_12m,
baseline_2008_monthly,2024-12,val.pb,
baseline_2008_monthly,2024-12,rate.fr007_mean,
baseline_2008_monthly,2024-12,gro.ip_yoy,
baseline_2008_monthly,2024-12,gro.retail_yoy,
baseline_2008_monthly,2024-12,gro.gdp_yoy,
baseline_2008_monthly,2024-12,inf.cpi_yoy,
baseline_2008_monthly,2024-12,inf.ppi_yoy,
baseline_2008_monthly,2024-12,liq.m2_yoy,
baseline_2008_monthly,2025-01,ey,
baseline_2008_monthly,2025-01,eyg,
baseline_2008_monthly,2025-01,term_spread,
baseline_2008_monthly,2025-01,pmi_gap,
baseline_2008_monthly,2025-01,delta_pmi,
baseline_2008_monthly,2025-01,loans_12m,
baseline_2008_monthly,2025-01,val.pb,
baseline_2008_monthly,2025-01,rate.fr007_mean,
baseline_2008_monthly,2025-01,gro.ip_yoy,
baseline_2008_monthly,2025-01,gro.retail_yoy,
baseline_2008_monthly,2025-01,gro.gdp_yoy,
baseline_2008_monthly,2025-01,inf.cpi_yoy,
baseline_2008_monthly,2025-01,inf.ppi_yoy,
baseline_2008_monthly,2025-01,liq.m2_yoy,
baseline_2008_monthly,2025-02,ey,
baseline_2008_monthly,2025-02,eyg,
baseline_2008_monthly,2025-02,term_spread,
baseline_2008_monthly,2025-02,pmi_gap,
baseline_2008_monthly,2025-02,delta_pmi,
baseline_2008_monthly,2025-02,loans_12m,
baseline_2008_monthly,2025-02,val.pb,
baseline_2008_monthly,2025-02,rate.fr007_mean,
baseline_2008_monthly,2025-02,gro.ip_yoy,
baseline_2008_monthly,2025-02,gro.retail_yoy,
baseline_2008_monthly,2025-02,gro.gdp_yoy,
baseline_2008_monthly,2025-02,inf.cpi_yoy,
baseline_2008_monthly,2025-02,inf.ppi_yoy,
baseline_2008_monthly,2025-02,liq.m2_yoy,
baseline_2008_monthly,2025-03,ey,
baseline_2008_monthly,2025-03,eyg,
baseline_2008_monthly,2025-03,term_spread,
baseline_2008_monthly,2025-03,pmi_gap,
baseline_2008_monthly,2025-03,delta_pmi,
baseline_2008_monthly,2025-03,loans_12m,
baseline_2008_monthly,2025-03,val.pb,
baseline_2008_monthly,2025-03,rate.fr007_mean,
baseline_2008_monthly,2025-03,gro.ip_yoy,
baseline_2008_monthly,2025-03,gro.retail_yoy,
baseline_2008_monthly,2025-03,gro.gdp_yoy,
baseline_2008_monthly,2025-03,inf.cpi_yoy,
baseline_2008_monthly,2025-03,inf.ppi_yoy,
baseline_2008_monthly,2025-03,liq.m2_yoy,
baseline_2008_monthly,2025-04,ey,
baseline_2008_monthly,2025-04,eyg,
baseline_2008_monthly,2025-04,term_spread,
baseline_2008_monthly,2025-04,pmi_gap,
baseline_2008_monthly,2025-04,delta_pmi,
baseline_2008_monthly,2025-04,loans_12m,
baseline_2008_monthly,2025-04,val.pb,
baseline_2008_monthly,2025-04,rate.fr007_mean,
baseline_2008_monthly,2025-04,gro.ip_yoy,
baseline_2008_monthly,2025-04,gro.retail_yoy,
baseline_2008_monthly,2025-04,gro.gdp_yoy,
baseline_2008_monthly,2025-04,inf.cpi_yoy,
baseline_2008_monthly,2025-04,inf.ppi_yoy,
baseline_2008_monthly,2025-04,liq.m2_yoy,
baseline_2008_monthly,2025-05,ey,
baseline_2008_monthly,2025-05,eyg,
baseline_2008_monthly,2025-05,term_spread,
baseline_2008_monthly,2025-05,pmi_gap,
baseline_2008_monthly,2025-05,delta_pmi,
baseline_2008_monthly,2025-05,loans_12m,
baseline_2008_monthly,2025-05,val.pb,
baseline_2008_monthly,2025-05,rate.fr007_mean,
baseline_2008_monthly,2025-05,gro.ip_yoy,
baseline_2008_monthly,2025-05,gro.retail_yoy,
baseline_2008_monthly,2025-05,gro.gdp_yoy,
baseline_2008_monthly,2025-05,inf.cpi_yoy,
baseline_2008_monthly,2025-05,inf.ppi_yoy,
baseline_2008_monthly,2025-05,liq.m2_yoy,
baseline_2008_monthly,2025-06,ey,
baseline_2008_monthly,2025-06,eyg,
baseline_2008_monthly,2025-06,term_spread,
baseline_2008_monthly,2025-06,pmi_gap,
baseline_2008_monthly,2025-06,delta_pmi,
baseline_2008_monthly,2025-06,loans_12m,
baseline_2008_monthly,2025-06,val.pb,
baseline_2008_monthly,2025-06,rate.fr007_mean,
baseline_2008_monthly,2025-06,gro.ip_yoy,
baseline_2008_monthly,2025-06,gro.retail_yoy,
baseline_2008_monthly,2025-06,gro.gdp_yoy,
baseline_2008_monthly,2025-06,inf.cpi_yoy,
baseline_2008_monthly,2025-06,inf.ppi_yoy,
baseline_2008_monthly,2025-06,liq.m2_yoy,
baseline_2008_monthly,2025-07,ey,
baseline_2008_monthly,2025-07,eyg,
baseline_2008_monthly,2025-07,term_spread,
baseline_2008_monthly,2025-07,pmi_gap,
baseline_2008_monthly,2025-07,delta_pmi,
baseline_2008_monthly,2025-07,loans_12m,
baseline_2008_monthly,2025-07,val.pb,
baseline_2008_monthly,2025-07,rate.fr007_mean,
baseline_2008_monthly,2025-07,gro.ip_yoy,
baseline_2008_monthly,2025-07,gro.retail_yoy,
baseline_2008_monthly,2025-07,gro.gdp_yoy,
baseline_2008_monthly,2025-07,inf.cpi_yoy,
baseline_2008_monthly,2025-07,inf.ppi_yoy,
baseline_2008_monthly,2025-07,liq.m2_yoy,
baseline_2008_monthly,2025-08,ey,
baseline_2008_monthly,2025-08,eyg,
baseline_2008_monthly,2025-08,term_spread,
baseline_2008_monthly,2025-08,pmi_gap,
baseline_2008_monthly,2025-08,delta_pmi,
baseline_2008_monthly,2025-08,loans_12m,
baseline_2008_monthly,2025-08,val.pb,
baseline_2008_monthly,2025-08,rate.fr007_mean,
baseline_2008_monthly,2025-08,gro.ip_yoy,
baseline_2008_monthly,2025-08,gro.retail_yoy,
baseline_2008_monthly,2025-08,gro.gdp_yoy,
baseline_2008_monthly,2025-08,inf.cpi_yoy,
baseline_2008_monthly,2025-08,inf.ppi_yoy,
baseline_2008_monthly,2025-08,liq.m2_yoy,
baseline_2008_monthly,2025-09,ey,
baseline_2008_monthly,2025-09,eyg,
baseline_2008_monthly,2025-09,term_spread,
baseline_2008_monthly,2025-09,pmi_gap,
baseline_2008_monthly,2025-09,delta_pmi,
baseline_2008_monthly,2025-09,loans_12m,
baseline_2008_monthly,2025-09,val.pb,
baseline_2008_monthly,2025-09,rate.fr007_mean,
baseline_2008_monthly,2025-09,gro.ip_yoy,
baseline_2008_monthly,2025-09,gro.retail_yoy,
baseline_2008_monthly,2025-09,gro.gdp_yoy,
baseline_2008_monthly,2025-09,inf.cpi_yoy,
baseline_2008_monthly,2025-09,inf.ppi_yoy,
baseline_2008_monthly,2025-09,liq.m2_yoy,
baseline_2008_monthly,2025-10,ey,
baseline_2008_monthly,2025-10,eyg,
baseline_2008_monthly,2025-10,term_spread,
baseline_2008_monthly,2025-10,pmi_gap,
baseline_2008_monthly,2025-10,delta_pmi,
baseline_2008_monthly,2025-10,loans_12m,
baseline_2008_monthly,2025-10,val.pb,
baseline_2008_monthly,2025-10,rate.fr007_mean,
baseline_2008_monthly,2025-10,gro.ip_yoy,
baseline_2008_monthly,2025-10,gro.retail_yoy,
baseline_2008_monthly,2025-10,gro.gdp_yoy,
baseline_2008_monthly,2025-10,inf.cpi_yoy,
baseline_2008_monthly,2025-10,inf.ppi_yoy,
baseline_2008_monthly,2025-10,liq.m2_yoy,
baseline_2008_monthly,2025-11,ey,
baseline_2008_monthly,2025-11,eyg,
baseline_2008_monthly,2025-11,term_spread,
baseline_2008_monthly,2025-11,pmi_gap,
baseline_2008_monthly,2025-11,delta_pmi,
baseline_2008_monthly,2025-11,loans_12m,
baseline_2008_monthly,2025-11,val.pb,
baseline_2008_monthly,2025-11,rate.fr007_mean,
baseline_2008_monthly,2025-11,gro.ip_yoy,
baseline_2008_monthly,2025-11,gro.retail_yoy,
baseline_2008_monthly,2025-11,gro.gdp_yoy,
baseline_2008_monthly,2025-11,inf.cpi_yoy,
baseline_2008_monthly,2025-11,inf.ppi_yoy,
baseline_2008_monthly,2025-11,liq.m2_yoy,
baseline_2008_monthly,2025-12,ey,
baseline_2008_monthly,2025-12,eyg,
baseline_2008_monthly,2025-12,term_spread,
baseline_2008_monthly,2025-12,pmi_gap,
baseline_2008_monthly,2025-12,delta_pmi,
baseline_2008_monthly,2025-12,loans_12m,
baseline_2008_monthly,2025-12,val.pb,
baseline_2008_monthly,2025-12,rate.fr007_mean,
baseline_2008_monthly,2025-12,gro.ip_yoy,
baseline_2008_monthly,2025-12,gro.retail_yoy,
baseline_2008_monthly,2025-12,gro.gdp_yoy,
baseline_2008_monthly,2025-12,inf.cpi_yoy,
baseline_2008_monthly,2025-12,inf.ppi_yoy,
baseline_2008_monthly,2025-12,liq.m2_yoy,
baseline_2008_monthly,2026-01,ey,
baseline_2008_monthly,2026-01,eyg,
baseline_2008_monthly,2026-01,term_spread,
baseline_2008_monthly,2026-01,pmi_gap,
baseline_2008_monthly,2026-01,delta_pmi,
baseline_2008_monthly,2026-01,loans_12m,
baseline_2008_monthly,2026-01,val.pb,
baseline_2008_monthly,2026-01,rate.fr007_mean,
baseline_2008_monthly,2026-01,gro.ip_yoy,
baseline_2008_monthly,2026-01,gro.retail_yoy,
baseline_2008_monthly,2026-01,gro.gdp_yoy,
baseline_2008_monthly,2026-01,inf.cpi_yoy,
baseline_2008_monthly,2026-01,inf.ppi_yoy,
baseline_2008_monthly,2026-01,liq.m2_yoy,
baseline_2008_monthly,2026-02,ey,
baseline_2008_monthly,2026-02,eyg,
baseline_2008_monthly,2026-02,term_spread,
baseline_2008_monthly,2026-02,pmi_gap,
baseline_2008_monthly,2026-02,delta_pmi,
baseline_2008_monthly,2026-02,loans_12m,
baseline_2008_monthly,2026-02,val.pb,
baseline_2008_monthly,2026-02,rate.fr007_mean,
baseline_2008_monthly,2026-02,gro.ip_yoy,
baseline_2008_monthly,2026-02,gro.retail_yoy,
baseline_2008_monthly,2026-02,gro.gdp_yoy,
baseline_2008_monthly,2026-02,inf.cpi_yoy,
baseline_2008_monthly,2026-02,inf.ppi_yoy,
baseline_2008_monthly,2026-02,liq.m2_yoy,
baseline_2008_monthly,2026-03,ey,
baseline_2008_monthly,2026-03,eyg,
baseline_2008_monthly,2026-03,term_spread,
baseline_2008_monthly,2026-03,pmi_gap,
baseline_2008_monthly,2026-03,delta_pmi,
baseline_2008_monthly,2026-03,loans_12m,
baseline_2008_monthly,2026-03,val.pb,
baseline_2008_monthly,2026-03,rate.fr007_mean,
baseline_2008_monthly,2026-03,gro.ip_yoy,
baseline_2008_monthly,2026-03,gro.retail_yoy,
baseline_2008_monthly,2026-03,gro.gdp_yoy,
baseline_2008_monthly,2026-03,inf.cpi_yoy,
baseline_2008_monthly,2026-03,inf.ppi_yoy,
baseline_2008_monthly,2026-03,liq.m2_yoy,
baseline_2008_monthly,2026-04,ey,
baseline_2008_monthly,2026-04,eyg,
baseline_2008_monthly,2026-04,term_spread,
baseline_2008_monthly,2026-04,pmi_gap,
baseline_2008_monthly,2026-04,delta_pmi,
baseline_2008_monthly,2026-04,loans_12m,
baseline_2008_monthly,2026-04,val.pb,
baseline_2008_monthly,2026-04,rate.fr007_mean,
baseline_2008_monthly,2026-04,gro.ip_yoy,
baseline_2008_monthly,2026-04,gro.retail_yoy,
baseline_2008_monthly,2026-04,gro.gdp_yoy,
baseline_2008_monthly,2026-04,inf.cpi_yoy,
baseline_2008_monthly,2026-04,inf.ppi_yoy,
baseline_2008_monthly,2026-04,liq.m2_yoy,
baseline_2008_monthly,2026-05,ey,
baseline_2008_monthly,2026-05,eyg,
baseline_2008_monthly,2026-05,term_spread,
baseline_2008_monthly,2026-05,pmi_gap,
baseline_2008_monthly,2026-05,delta_pmi,
baseline_2008_monthly,2026-05,loans_12m,
baseline_2008_monthly,2026-05,val.pb,
baseline_2008_monthly,2026-05,rate.fr007_mean,
baseline_2008_monthly,2026-05,gro.ip_yoy,
baseline_2008_monthly,2026-05,gro.retail_yoy,
baseline_2008_monthly,2026-05,gro.gdp_yoy,
baseline_2008_monthly,2026-05,inf.cpi_yoy,
baseline_2008_monthly,2026-05,inf.ppi_yoy,
baseline_2008_monthly,2026-05,liq.m2_yoy,
baseline_2008_monthly,2026-06,ey,
baseline_2008_monthly,2026-06,eyg,
baseline_2008_monthly,2026-06,term_spread,
baseline_2008_monthly,2026-06,pmi_gap,
baseline_2008_monthly,2026-06,delta_pmi,
baseline_2008_monthly,2026-06,loans_12m,
baseline_2008_monthly,2026-06,val.pb,
baseline_2008_monthly,2026-06,rate.fr007_mean,
baseline_2008_monthly,2026-06,gro.ip_yoy,
baseline_2008_monthly,2026-06,gro.retail_yoy,
baseline_2008_monthly,2026-06,gro.gdp_yoy,
baseline_2008_monthly,2026-06,inf.cpi_yoy,
baseline_2008_monthly,2026-06,inf.ppi_yoy,
baseline_2008_monthly,2026-06,liq.m2_yoy,
baseline_2008_monthly,2026-07,ey,
baseline_2008_monthly,2026-07,eyg,
baseline_2008_monthly,2026-07,term_spread,
baseline_2008_monthly,2026-07,pmi_gap,
baseline_2008_monthly,2026-07,delta_pmi,
baseline_2008_monthly,2026-07,loans_12m,
baseline_2008_monthly,2026-07,val.pb,
baseline_2008_monthly,2026-07,rate.fr007_mean,
baseline_2008_monthly,2026-07,gro.ip_yoy,
baseline_2008_monthly,2026-07,gro.retail_yoy,
baseline_2008_monthly,2026-07,gro.gdp_yoy,
baseline_2008_monthly,2026-07,inf.cpi_yoy,
baseline_2008_monthly,2026-07,inf.ppi_yoy,
baseline_2008_monthly,2026-07,liq.m2_yoy,
extended_2018_monthly,2018-01,ey,
extended_2018_monthly,2018-01,eyg,
extended_2018_monthly,2018-01,term_spread,
extended_2018_monthly,2018-01,pmi_gap,
extended_2018_monthly,2018-01,delta_pmi,
extended_2018_monthly,2018-01,m1_m2_gap,
extended_2018_monthly,2018-01,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-01,loans_12m,
extended_2018_monthly,2018-01,fr007_p90,
extended_2018_monthly,2018-01,fr007_vol,
extended_2018_monthly,2018-02,ey,
extended_2018_monthly,2018-02,eyg,
extended_2018_monthly,2018-02,term_spread,
extended_2018_monthly,2018-02,pmi_gap,
extended_2018_monthly,2018-02,delta_pmi,
extended_2018_monthly,2018-02,m1_m2_gap,
extended_2018_monthly,2018-02,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-02,loans_12m,
extended_2018_monthly,2018-02,fr007_p90,
extended_2018_monthly,2018-02,fr007_vol,
extended_2018_monthly,2018-03,ey,
extended_2018_monthly,2018-03,eyg,
extended_2018_monthly,2018-03,term_spread,
extended_2018_monthly,2018-03,pmi_gap,
extended_2018_monthly,2018-03,delta_pmi,
extended_2018_monthly,2018-03,m1_m2_gap,
extended_2018_monthly,2018-03,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-03,loans_12m,
extended_2018_monthly,2018-03,fr007_p90,
extended_2018_monthly,2018-03,fr007_vol,
extended_2018_monthly,2018-04,ey,
extended_2018_monthly,2018-04,eyg,
extended_2018_monthly,2018-04,term_spread,
extended_2018_monthly,2018-04,pmi_gap,
extended_2018_monthly,2018-04,delta_pmi,
extended_2018_monthly,2018-04,m1_m2_gap,
extended_2018_monthly,2018-04,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-04,loans_12m,
extended_2018_monthly,2018-04,fr007_p90,
extended_2018_monthly,2018-04,fr007_vol,
extended_2018_monthly,2018-05,ey,
extended_2018_monthly,2018-05,eyg,
extended_2018_monthly,2018-05,term_spread,
extended_2018_monthly,2018-05,pmi_gap,
extended_2018_monthly,2018-05,delta_pmi,
extended_2018_monthly,2018-05,m1_m2_gap,
extended_2018_monthly,2018-05,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-05,loans_12m,
extended_2018_monthly,2018-05,fr007_p90,
extended_2018_monthly,2018-05,fr007_vol,
extended_2018_monthly,2018-06,ey,
extended_2018_monthly,2018-06,eyg,
extended_2018_monthly,2018-06,term_spread,
extended_2018_monthly,2018-06,pmi_gap,
extended_2018_monthly,2018-06,delta_pmi,
extended_2018_monthly,2018-06,m1_m2_gap,
extended_2018_monthly,2018-06,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-06,loans_12m,
extended_2018_monthly,2018-06,fr007_p90,
extended_2018_monthly,2018-06,fr007_vol,
extended_2018_monthly,2018-07,ey,
extended_2018_monthly,2018-07,eyg,
extended_2018_monthly,2018-07,term_spread,
extended_2018_monthly,2018-07,pmi_gap,
extended_2018_monthly,2018-07,delta_pmi,
extended_2018_monthly,2018-07,m1_m2_gap,
extended_2018_monthly,2018-07,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-07,loans_12m,
extended_2018_monthly,2018-07,fr007_p90,
extended_2018_monthly,2018-07,fr007_vol,
extended_2018_monthly,2018-08,ey,
extended_2018_monthly,2018-08,eyg,
extended_2018_monthly,2018-08,term_spread,
extended_2018_monthly,2018-08,pmi_gap,
extended_2018_monthly,2018-08,delta_pmi,
extended_2018_monthly,2018-08,m1_m2_gap,
extended_2018_monthly,2018-08,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-08,loans_12m,
extended_2018_monthly,2018-08,fr007_p90,
extended_2018_monthly,2018-08,fr007_vol,
extended_2018_monthly,2018-09,ey,
extended_2018_monthly,2018-09,eyg,
extended_2018_monthly,2018-09,term_spread,
extended_2018_monthly,2018-09,pmi_gap,
extended_2018_monthly,2018-09,delta_pmi,
extended_2018_monthly,2018-09,m1_m2_gap,
extended_2018_monthly,2018-09,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-09,loans_12m,
extended_2018_monthly,2018-09,fr007_p90,
extended_2018_monthly,2018-09,fr007_vol,
extended_2018_monthly,2018-10,ey,
extended_2018_monthly,2018-10,eyg,
extended_2018_monthly,2018-10,term_spread,
extended_2018_monthly,2018-10,pmi_gap,
extended_2018_monthly,2018-10,delta_pmi,
extended_2018_monthly,2018-10,m1_m2_gap,
extended_2018_monthly,2018-10,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-10,loans_12m,
extended_2018_monthly,2018-10,fr007_p90,
extended_2018_monthly,2018-10,fr007_vol,
extended_2018_monthly,2018-11,ey,
extended_2018_monthly,2018-11,eyg,
extended_2018_monthly,2018-11,term_spread,
extended_2018_monthly,2018-11,pmi_gap,
extended_2018_monthly,2018-11,delta_pmi,
extended_2018_monthly,2018-11,m1_m2_gap,
extended_2018_monthly,2018-11,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-11,loans_12m,
extended_2018_monthly,2018-11,fr007_p90,
extended_2018_monthly,2018-11,fr007_vol,
extended_2018_monthly,2018-12,ey,
extended_2018_monthly,2018-12,eyg,
extended_2018_monthly,2018-12,term_spread,
extended_2018_monthly,2018-12,pmi_gap,
extended_2018_monthly,2018-12,delta_pmi,
extended_2018_monthly,2018-12,m1_m2_gap,
extended_2018_monthly,2018-12,afre_yoy,STALE_SOURCE
extended_2018_monthly,2018-12,loans_12m,
extended_2018_monthly,2018-12,fr007_p90,
extended_2018_monthly,2018-12,fr007_vol,
extended_2018_monthly,2019-01,ey,
extended_2018_monthly,2019-01,eyg,
extended_2018_monthly,2019-01,term_spread,
extended_2018_monthly,2019-01,pmi_gap,
extended_2018_monthly,2019-01,delta_pmi,
extended_2018_monthly,2019-01,m1_m2_gap,
extended_2018_monthly,2019-01,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-01,loans_12m,
extended_2018_monthly,2019-01,fr007_p90,
extended_2018_monthly,2019-01,fr007_vol,
extended_2018_monthly,2019-02,ey,
extended_2018_monthly,2019-02,eyg,
extended_2018_monthly,2019-02,term_spread,
extended_2018_monthly,2019-02,pmi_gap,
extended_2018_monthly,2019-02,delta_pmi,
extended_2018_monthly,2019-02,m1_m2_gap,
extended_2018_monthly,2019-02,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-02,loans_12m,
extended_2018_monthly,2019-02,fr007_p90,
extended_2018_monthly,2019-02,fr007_vol,
extended_2018_monthly,2019-03,ey,
extended_2018_monthly,2019-03,eyg,
extended_2018_monthly,2019-03,term_spread,
extended_2018_monthly,2019-03,pmi_gap,
extended_2018_monthly,2019-03,delta_pmi,
extended_2018_monthly,2019-03,m1_m2_gap,
extended_2018_monthly,2019-03,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-03,loans_12m,
extended_2018_monthly,2019-03,fr007_p90,
extended_2018_monthly,2019-03,fr007_vol,
extended_2018_monthly,2019-04,ey,
extended_2018_monthly,2019-04,eyg,
extended_2018_monthly,2019-04,term_spread,
extended_2018_monthly,2019-04,pmi_gap,
extended_2018_monthly,2019-04,delta_pmi,
extended_2018_monthly,2019-04,m1_m2_gap,
extended_2018_monthly,2019-04,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-04,loans_12m,
extended_2018_monthly,2019-04,fr007_p90,
extended_2018_monthly,2019-04,fr007_vol,
extended_2018_monthly,2019-05,ey,
extended_2018_monthly,2019-05,eyg,
extended_2018_monthly,2019-05,term_spread,
extended_2018_monthly,2019-05,pmi_gap,
extended_2018_monthly,2019-05,delta_pmi,
extended_2018_monthly,2019-05,m1_m2_gap,
extended_2018_monthly,2019-05,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-05,loans_12m,
extended_2018_monthly,2019-05,fr007_p90,
extended_2018_monthly,2019-05,fr007_vol,
extended_2018_monthly,2019-06,ey,
extended_2018_monthly,2019-06,eyg,
extended_2018_monthly,2019-06,term_spread,
extended_2018_monthly,2019-06,pmi_gap,
extended_2018_monthly,2019-06,delta_pmi,
extended_2018_monthly,2019-06,m1_m2_gap,
extended_2018_monthly,2019-06,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-06,loans_12m,
extended_2018_monthly,2019-06,fr007_p90,
extended_2018_monthly,2019-06,fr007_vol,
extended_2018_monthly,2019-07,ey,
extended_2018_monthly,2019-07,eyg,
extended_2018_monthly,2019-07,term_spread,
extended_2018_monthly,2019-07,pmi_gap,
extended_2018_monthly,2019-07,delta_pmi,
extended_2018_monthly,2019-07,m1_m2_gap,
extended_2018_monthly,2019-07,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-07,loans_12m,
extended_2018_monthly,2019-07,fr007_p90,
extended_2018_monthly,2019-07,fr007_vol,
extended_2018_monthly,2019-08,ey,
extended_2018_monthly,2019-08,eyg,
extended_2018_monthly,2019-08,term_spread,
extended_2018_monthly,2019-08,pmi_gap,
extended_2018_monthly,2019-08,delta_pmi,
extended_2018_monthly,2019-08,m1_m2_gap,
extended_2018_monthly,2019-08,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-08,loans_12m,
extended_2018_monthly,2019-08,fr007_p90,
extended_2018_monthly,2019-08,fr007_vol,
extended_2018_monthly,2019-09,ey,
extended_2018_monthly,2019-09,eyg,
extended_2018_monthly,2019-09,term_spread,
extended_2018_monthly,2019-09,pmi_gap,
extended_2018_monthly,2019-09,delta_pmi,
extended_2018_monthly,2019-09,m1_m2_gap,
extended_2018_monthly,2019-09,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-09,loans_12m,
extended_2018_monthly,2019-09,fr007_p90,
extended_2018_monthly,2019-09,fr007_vol,
extended_2018_monthly,2019-10,ey,
extended_2018_monthly,2019-10,eyg,
extended_2018_monthly,2019-10,term_spread,
extended_2018_monthly,2019-10,pmi_gap,
extended_2018_monthly,2019-10,delta_pmi,
extended_2018_monthly,2019-10,m1_m2_gap,
extended_2018_monthly,2019-10,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-10,loans_12m,
extended_2018_monthly,2019-10,fr007_p90,
extended_2018_monthly,2019-10,fr007_vol,
extended_2018_monthly,2019-11,ey,
extended_2018_monthly,2019-11,eyg,
extended_2018_monthly,2019-11,term_spread,
extended_2018_monthly,2019-11,pmi_gap,
extended_2018_monthly,2019-11,delta_pmi,
extended_2018_monthly,2019-11,m1_m2_gap,
extended_2018_monthly,2019-11,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-11,loans_12m,
extended_2018_monthly,2019-11,fr007_p90,
extended_2018_monthly,2019-11,fr007_vol,
extended_2018_monthly,2019-12,ey,
extended_2018_monthly,2019-12,eyg,
extended_2018_monthly,2019-12,term_spread,
extended_2018_monthly,2019-12,pmi_gap,
extended_2018_monthly,2019-12,delta_pmi,
extended_2018_monthly,2019-12,m1_m2_gap,
extended_2018_monthly,2019-12,afre_yoy,STALE_SOURCE
extended_2018_monthly,2019-12,loans_12m,
extended_2018_monthly,2019-12,fr007_p90,
extended_2018_monthly,2019-12,fr007_vol,
extended_2018_monthly,2020-01,ey,
extended_2018_monthly,2020-01,eyg,
extended_2018_monthly,2020-01,term_spread,
extended_2018_monthly,2020-01,pmi_gap,
extended_2018_monthly,2020-01,delta_pmi,
extended_2018_monthly,2020-01,m1_m2_gap,
extended_2018_monthly,2020-01,afre_yoy,STALE_SOURCE
extended_2018_monthly,2020-01,loans_12m,
extended_2018_monthly,2020-01,fr007_p90,
extended_2018_monthly,2020-01,fr007_vol,
extended_2018_monthly,2020-02,ey,
extended_2018_monthly,2020-02,eyg,
extended_2018_monthly,2020-02,term_spread,
extended_2018_monthly,2020-02,pmi_gap,
