year,value,variable,country,unit,transform_id
2001,-2.9638628230173425,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2002,0.28846518129373894,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2003,0.0938024978112029,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2004,-0.40311010116376056,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2005,0.10579557853969011,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2006,0.12110503046306327,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2007,-0.23681463882252965,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2008,-4.407746454405864,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2009,0.2946049815171562,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2010,0.2596475260642071,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2011,-0.42841774469753646,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2012,-1.6966124837135201,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2013,0.13984826451886107,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2014,-0.9123433449910827,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2015,-0.9941197969963335,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2016,-0.05379050515458546,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2017,0.030501978970535464,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2018,-0.8061262865166999,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2019,-1.6503163043546731,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2020,-1.152911363320008,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2021,-0.19394396136349487,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2022,-0.6814192105992152,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2023,-0.662100459660225,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2024,-1.252142372231174,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2025,-0.7739898042568377,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2026,0.06755801727059055,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
