quarter,value,variable,country,unit,source_note
2006-Q3,169808700.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2006-Q4,232458600.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2007-Q1,190442300.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2007-Q2,258477400.00000003,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2007-Q3,218360000.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2007-Q4,278622300.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2008-Q1,239018500.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2008-Q2,295709300.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2008-Q3,200484700.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2008-Q4,240526500.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2009-Q1,200823600.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2009-Q2,278390900.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2009-Q3,253020400.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2009-Q4,421618500.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2010-Q1,322886000.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2010-Q2,481623399.99999994,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2010-Q3,389900600.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2010-Q4,443356700.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2011-Q1,398424300.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2011-Q2,596001600.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2011-Q3,483321000.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2011-Q4,423080100.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2012-Q1,399462699.99999994,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2012-Q2,524334000.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2012-Q3,426347600.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2012-Q4,423191900.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2013-Q1,388729500.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2013-Q2,570281400.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2013-Q3,489984700.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2013-Q4,563082800.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2014-Q1,290896600.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2014-Q2,510360800.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2014-Q3,512852300.00000006,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2014-Q4,481815199.99999994,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2015-Q1,237236200.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2015-Q2,437551600.00000006,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2015-Q3,473352200.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2015-Q4,396396800.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2016-Q1,282814200.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2016-Q2,492555100.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2016-Q3,451183900.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2016-Q4,442726800.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2017-Q1,315597000.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2017-Q2,541599100.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2017-Q3,453131300.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2017-Q4,476210300.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2018-Q1,346149600.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2018-Q2,612016400.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2018-Q3,567661200.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2018-Q4,567590700.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2019-Q1,387284300.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2019-Q2,667801700.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2019-Q3,601981100.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2019-Q4,614468700.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2020-Q1,282029900.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2020-Q2,693334400.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2020-Q3,625535700.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2020-Q4,643431300.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2021-Q1,361625400.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2021-Q2,651258000.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2021-Q3,516552500.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2021-Q4,459514600.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2022-Q1,298375900.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2022-Q2,365858800.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2022-Q3,283437900.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2022-Q4,258198100.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2023-Q1,241211500.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2023-Q2,257583500.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2023-Q3,222439100.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2023-Q4,232521200.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2024-Q1,172828200.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2024-Q2,207397100.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2024-Q3,180282200.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2024-Q4,178420900.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2025-Q1,129964599.99999999,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2025-Q2,173678600.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2025-Q3,150350000.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2025-Q4,133706400.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
2026-Q1,103729000.0,housing_starts,CN,m2,"NBS 房地产开发月度(累计值)→单季还原 房屋新开工面积 全国; 覆盖:2000Q1 单独 + 2001Q1-2026Q2 连续(2000Q2-Q4 数据缺失,登记为 missing); 源:data.stats.gov.cn /stream/esData"
