quarter,value,variable,country,unit,source_note
2014-Q1,28730.7,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2014-Q2,30182.26,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2014-Q3,30955.95,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2014-Q4,32122.57,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2015-Q1,27892.32,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2015-Q2,31055.66,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2015-Q3,31704.55,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2015-Q4,34550.53,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2016-Q1,31991.75,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2016-Q2,36142.79,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2016-Q3,36576.8,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2016-Q4,39502.66,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2017-Q1,35666.33,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2017-Q2,40098.22,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2017-Q3,37330.9,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2017-Q4,42957.17,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2018-Q1,36770.01,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2018-Q2,42517.34,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2018-Q3,42594.82,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2018-Q4,44080.72,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2019-Q1,38948.05,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2019-Q2,46017.47,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2019-Q3,45605.2,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2019-Q4,48037.87,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2020-Q1,33565.8,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2020-Q2,49778.57,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2020-Q3,53032.1,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2020-Q4,56738.38,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2021-Q1,47464.73,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2021-Q2,55433.3,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2021-Q3,48587.89,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2021-Q4,49646.29,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2022-Q1,38158.54,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2022-Q2,38688.56,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2022-Q3,37450.97,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2022-Q4,34681.14,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2023-Q1,34707.78,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2023-Q2,34089.7,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2023-Q3,29269.37,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2023-Q4,29392.3,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2024-Q1,25689.17,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2024-Q2,27849.02,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2024-Q3,25359.72,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2024-Q4,28763.36,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2025-Q1,24729.37,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2025-Q2,25472.92,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2025-Q3,22096.35,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2025-Q4,20818.52,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2026-Q1,20524.36,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2026-Q2,19708.99,developer_funding,CN,亿元,NBS 房地产开发月度(累计值)→单季还原 房地产开发企业本年到位资金 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
