quarter,value,variable,country,unit,source_note
2022-Q4,855684.53,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2023-Q1,922968.75,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2023-Q2,953326.39,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2023-Q3,975023.01,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2023-Q4,991853.39,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2024-Q1,1053780.77,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2024-Q2,1072532.33,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2024-Q3,1088384.69,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2024-Q4,1092606.13,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2025-Q1,1148258.18,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2025-Q2,1164151.11,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2025-Q3,1175345.98,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2025-Q4,1180722.19,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2026-Q1,1234939.81,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
2026-Q2,1236180.78,cn_pboc_sector_credit,CN,CNY_100M,"PBOC 金融机构人民币信贷收支表 非金融企业及机关团体中长期贷款余额(亿元,月度季末取值) 栏目名沿革:2010-2014""非金融企业及其他部门贷款""(Loans to Non-financial Enterprises and Other Sectors)→2015-2019""非金融企业及机关团体贷款""→2020起""企（事）业单位贷款""(Loans to Non-financial Enterprises and Government Departments & Organizations);口径=境内贷款下非住户部门中长期贷款;2015/2020重命名观测值连续无跳变 definition break=仅栏目名变更 覆盖 2010Q1-2026Q2"
