quarter,value,source_note
2019-Q3,0.060104,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2019-Q4,0.057144,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2020-Q1,0.039353,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2020-Q2,0.065403,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2020-Q3,0.06644,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2020-Q4,0.065335,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2021-Q1,0.066419,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2021-Q2,0.075225,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2021-Q3,0.066702,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2021-Q4,0.064339,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2022-Q1,0.062536,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2022-Q2,0.067792,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2022-Q3,0.056795,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2022-Q4,0.057226,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2023-Q1,0.048645,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2023-Q2,0.059525,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2023-Q3,0.060006,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2023-Q4,0.061301,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2024-Q1,0.048622,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2024-Q2,0.059159,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2024-Q3,0.050005,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2024-Q4,0.057125,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2025-Q1,0.046963,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2025-Q2,0.055634,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2025-Q3,0.054856,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2025-Q4,0.054563,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2026-Q1,0.051099,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2026-Q2,0.062433,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
