quarter,value,source_note
1967-Q1,0.798079,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1967-Q2,0.808066,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1967-Q3,0.803848,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1967-Q4,0.8121,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1968-Q1,0.808322,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1968-Q2,0.816319,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1968-Q3,0.80938,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1968-Q4,0.815424,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1969-Q1,0.814233,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1969-Q2,0.816284,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1969-Q3,0.816529,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1969-Q4,0.82091,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1970-Q1,0.818885,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1970-Q2,0.824041,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1970-Q3,0.821117,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1970-Q4,0.827344,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1971-Q1,0.82535,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1971-Q2,0.831281,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1971-Q3,0.830526,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1971-Q4,0.836077,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1972-Q1,0.832205,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1972-Q2,0.837354,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1972-Q3,0.835375,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1972-Q4,0.839206,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1973-Q1,0.835176,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1973-Q2,0.840259,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1973-Q3,0.8401,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1973-Q4,0.843521,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1974-Q1,0.844027,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1974-Q2,0.850153,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1974-Q3,0.846735,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1974-Q4,0.853189,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1975-Q1,0.851185,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1975-Q2,0.844089,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1975-Q3,0.844728,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1975-Q4,0.846881,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1976-Q1,0.84469,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1976-Q2,0.848214,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1976-Q3,0.846623,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1976-Q4,0.848598,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1977-Q1,0.846139,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1977-Q2,0.843769,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1977-Q3,0.841546,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1977-Q4,0.8418,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1978-Q1,0.836505,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1978-Q2,0.842057,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1978-Q3,0.840984,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1978-Q4,0.839982,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1979-Q1,0.835858,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1979-Q2,0.834696,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1979-Q3,0.836635,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1979-Q4,0.835603,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1980-Q1,0.835334,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1980-Q2,0.838956,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1980-Q3,0.836798,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1980-Q4,0.835836,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1981-Q1,0.832292,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1981-Q2,0.82863,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1981-Q3,0.829423,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1981-Q4,0.829012,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1982-Q1,0.826562,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1982-Q2,0.824431,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1982-Q3,0.824783,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1982-Q4,0.825914,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1983-Q1,0.821442,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1983-Q2,0.824242,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1983-Q3,0.823575,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1983-Q4,0.825437,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1984-Q1,0.820649,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
1984-Q2,0.820258,MOF 法人企業統計 liab/assets Q 全行业除金融保险 All sizes 自然季 1954Q2-2026Q1(cutoff 2026-08-31;2026Q2 9/1 发布排除)
