date,ppi_2015_100
1998-08-01,-0.0928505106777964
1998-09-01,-0.185873605947952
1998-10-01,-0.279329608938553
1998-11-01,-0.186741363211948
1998-12-01,-0.0935453695041971
1999-01-01,-0.468164794007514
1999-02-01,-0.188146754468482
1999-03-01,-0.188501413760578
1999-04-01,-0.188857412653465
1999-05-01,0.0946073793756003
1999-06-01,-0.0945179584121072
1999-07-01,0.0946073793756003
1999-08-01,0.0
1999-09-01,0.0
1999-10-01,0.189035916824193
1999-11-01,0.0
1999-12-01,-0.0943396226414969
2000-01-01,0.377714825306865
2000-02-01,-0.0940733772342303
2000-03-01,-0.0941619585687472
2000-04-01,-0.282752120640889
2000-05-01,-0.189035916824214
2000-06-01,0.0
2000-07-01,-0.189393939393936
2000-08-01,-0.0948766603415434
2000-09-01,-0.189933523266875
2000-10-01,-0.0951474785918047
2000-11-01,-0.0952380952380826
2000-12-01,-0.285986653956154
2001-01-01,-0.382409177820282
2001-02-01,-0.0959692898272644
2001-03-01,-0.0960614793467692
2001-04-01,-0.384615384615377
2001-05-01,-0.289575289575317
2001-06-01,-0.193610842207138
2001-07-01,-0.484966052376336
2001-08-01,-0.194931773879139
2001-09-01,-0.292968750000017
2001-10-01,-0.48971596474043
2001-11-01,-0.196850393700795
2001-12-01,-0.197238658777117
2002-01-01,-0.395256916996051
2002-02-01,0.0992063492063474
2002-03-01,0.0
2002-04-01,-0.0991080277502459
2002-05-01,-0.0992063492063361
2002-06-01,-0.198609731876858
2002-07-01,-0.298507462686595
2002-08-01,-0.19960079840319
2002-09-01,-0.0999999999999868
2002-10-01,-0.100100100100098
2002-11-01,0.0
2002-12-01,-0.200400801603214
2003-01-01,0.0
2003-02-01,0.0
2003-03-01,0.0
2003-04-01,-0.301204819277114
2003-05-01,-0.201409869083581
2003-06-01,-0.403632694248215
2003-07-01,0.101317122593693
2003-08-01,0.0
2003-09-01,-0.101214574898761
2003-10-01,-0.303951367781172
2003-11-01,0.0
2003-12-01,-0.101626016260161
2004-01-01,0.203458799593079
2004-02-01,0.203045685279207
2004-03-01,0.202634245187421
2004-04-01,0.202224469160765
2004-05-01,0.0
2004-06-01,0.201816347124113
2004-07-01,0.201409869083581
2004-08-01,0.0
2004-09-01,0.100502512562824
2004-10-01,0.100401606425701
2004-11-01,-0.200601805416256
2004-12-01,-0.201005025125624
2005-01-01,-0.402819738167163
2005-02-01,0.0
2005-03-01,0.303336703741158
2005-04-01,0.705645161290321
2005-05-01,0.0
2005-06-01,-0.100100100100098
2005-07-01,0.400801603206394
2005-08-01,0.0998003992015949
2005-09-01,0.0997008973080852
2005-10-01,0.398406374501996
2005-11-01,0.0
2005-12-01,0.0992063492063474
2006-01-01,0.0991080277502459
2006-02-01,0.198019801980206
2006-03-01,0.0
2006-04-01,0.296442687747041
2006-05-01,0.394088669950731
2006-06-01,-0.0981354268891051
2006-07-01,0.39292730844793
2006-08-01,0.391389432485327
2006-09-01,0.0974658869395804
2006-10-01,-0.292112950340804
2006-11-01,-0.195312500000007
2006-12-01,0.0
2007-01-01,-0.195694716242669
2007-02-01,-0.0980392156862615
2007-03-01,0.098135426889094
2007-04-01,0.784313725490204
2007-05-01,0.291828793774325
2007-06-01,0.0969932104752759
2007-07-01,0.387596899224799
2007-08-01,0.0
2007-09-01,-0.0965250965251057
2007-10-01,0.483091787439615
2007-11-01,0.288461538461522
2007-12-01,0.28763183125602
2008-01-01,0.19120458891013
2008-02-01,0.38167938931297
2008-03-01,0.380228136882122
2008-04-01,0.568181818181829
2008-05-01,1.22410546139361
2008-06-01,0.744186046511593
2008-07-01,1.93905817174519
2008-08-01,0.271739130434767
2008-09-01,-0.451671183378482
2008-10-01,-1.54264972776772
2008-11-01,-1.6589861751152
2008-12-01,-1.31208997188378
2009-01-01,-2.27920227920228
2009-02-01,-0.485908649173957
2009-03-01,-0.195312500000007
2009-04-01,-0.195694716242669
2009-05-01,0.0
2009-06-01,-0.0980392156862615
2009-07-01,0.490677134445537
2009-08-01,0.097656249999987
2009-09-01,0.0975609756097654
2009-10-01,-0.584795321637438
2009-11-01,0.0980392156862727
2009-12-01,0.0
2010-01-01,0.0979431929480994
2010-02-01,-0.199401794616153
2010-03-01,0.0
2010-04-01,0.199800199800201
2010-05-01,0.0
2010-06-01,-0.199401794616153
2010-07-01,-0.299700299700285
2010-08-01,-0.100200400801598
2010-09-01,-0.20060180541625
2010-10-01,0.40201005025127
2010-11-01,-0.100100100100117
2010-12-01,0.400801603206415
2011-01-01,0.499001996008004
2011-02-01,0.0
2011-03-01,0.595829195630556
2011-04-01,0.69101678183614
2011-05-01,-0.196078431372539
2011-06-01,-0.0982318271119794
2011-07-01,0.0
2011-08-01,-0.196656833824988
2011-09-01,-0.295566502463061
2011-10-01,-0.69169960474307
2011-11-01,-0.0995024875621952
2011-12-01,-0.199203187250997
2012-01-01,0.0
2012-02-01,0.199600798403195
2012-03-01,0.498007968127499
2012-04-01,-0.396432111000993
2012-05-01,-0.497512437810954
2012-06-01,-0.9
2012-07-01,-0.706357214934397
2012-08-01,0.101626016260146
2012-09-01,0.304568527918789
2012-10-01,-0.10121457489878
2012-11-01,-0.202634245187449
2012-12-01,0.304568527918789
2013-01-01,0.404858299595144
2013-02-01,0.403225806451604
2013-03-01,0.200803212851407
2013-04-01,0.100200400801621
2013-05-01,-0.200200200200212
2013-06-01,0.0
2013-07-01,0.200601805416261
2013-08-01,0.200200200200168
2013-09-01,0.0999000999001172
2013-10-01,0.0998003992015807
2013-11-01,-0.0997008973080597
2013-12-01,0.299401197604798
2014-01-01,0.398009950248758
2014-02-01,-0.0991080277502649
2014-03-01,-0.0992063492063221
2014-04-01,2.78053624627604
2014-05-01,0.0
2014-06-01,0.0966183574879394
2014-07-01,0.193050193050183
2014-08-01,0.0
2014-09-01,-0.0963391136801494
2014-10-01,-0.578592092574749
2014-11-01,-0.193986420950502
2014-12-01,-0.485908649173974
2015-01-01,-1.46484374999999
2015-02-01,-0.199203187250996
2015-03-01,0.299401197604802
2015-04-01,0.0
2015-05-01,0.298507462686556
2015-06-01,0.0992063492063603
2015-07-01,-0.396432111000991
2015-08-01,-0.597014925373135
2015-09-01,-0.300300300300312
2015-10-01,-0.502008032128514
2015-11-01,-0.100908173562059
2015-12-01,-0.505050505050506
2016-01-01,-1.11675126903552
2016-02-01,-0.308008213552373
2016-03-01,-0.102986611740474
2016-04-01,-0.309278350515453
2016-05-01,-0.103412616339205
2016-06-01,0.20703933747412
2016-07-01,-0.103305785123956
2016-08-01,-0.206825232678398
2016-09-01,0.0
2016-10-01,0.103626943005181
2016-11-01,0.310559006211192
2016-12-01,0.722394220846222
2017-01-01,0.614754098360668
2017-02-01,0.101832993890009
2017-03-01,0.101729399796553
2017-04-01,0.304878048780488
2017-05-01,-0.202634245187448
2017-06-01,0.101522842639594
2017-07-01,-0.101419878296146
2017-08-01,0.0
2017-09-01,0.203045685279199
2017-10-01,0.607902735562299
2017-11-01,0.201409869083585
2017-12-01,0.201005025125628
2018-01-01,0.401203610832487
2018-02-01,0.0
2018-03-01,-0.0999000999000889
2018-04-01,0.299999999999989
2018-05-01,0.299102691924239
2018-06-01,0.298210735586492
2018-07-01,0.0991080277502368
2018-08-01,0.0
2018-09-01,0.0990099009900881
2018-10-01,0.593471810089043
2018-11-01,-0.294985250737474
2018-12-01,-0.690335305719911
2019-01-01,-0.496524329692166
2019-02-01,0.199600798403194
2019-03-01,0.298804780876505
2019-04-01,0.397219463753702
2019-05-01,0.0
2019-06-01,-0.395647873392659
2019-07-01,-0.198609731876862
2019-08-01,-0.1990049751244
2019-09-01,0.0
2019-10-01,1.49551345962115
2019-11-01,0.0982318271119953
2019-12-01,0.0981354268890961
2020-01-01,0.196078431372549
2020-02-01,-0.489236790606643
2020-03-01,-0.786627335299902
2020-04-01,-1.88305252725472
2020-05-01,-0.505050505050506
2020-06-01,0.609137055837564
2020-07-01,0.403632694248234
2020-08-01,0.201005025125628
2020-09-01,0.0
2020-10-01,0.100300902708124
2020-11-01,-0.100200400801603
2020-12-01,0.401203610832487
2021-01-01,0.599400599400622
2021-02-01,0.496524329692144
2021-03-01,0.691699604743094
2021-04-01,0.98135426889107
2021-05-01,0.388726919339143
2021-06-01,0.48402710551792
2021-07-01,0.963391136801542
2021-08-01,0.190839694656489
2021-09-01,0.285714285714275
2021-10-01,1.70940170940171
2021-11-01,0.560224089635855
2021-12-01,-0.0928505106777985
2022-01-01,0.743494423791822
2022-02-01,0.461254612546136
2022-03-01,0.734618916437078
2022-04-01,1.09389243391067
2022-05-01,0.0901713255184952
2022-06-01,0.900900900900902
2022-07-01,0.535714285714266
2022-08-01,0.355239786856148
2022-09-01,0.530973451327414
2022-10-01,0.880281690140846
2022-11-01,0.349040139616076
2022-12-01,0.173913043478261
